Beta,Avg Plaq,Plaq Sus,Jackknife Action SD,Jackknife Sus SD
0.43174999999999997,0.4784782064728529,0.0002592662231268989,0.0002155679940564287,3.942944135050381e-06
0.4317505005005005,0.4784792155151264,0.0002592693896456274,0.00021556688577455246,3.943036244949048e-06
0.431751001001001,0.4784802245697236,0.0002592725561809724,0.00021556577885806306,3.943128406633693e-06
0.4317515015015015,0.47848123363664474,0.00025927572273293036,0.00021556467330711537,3.943220620110637e-06
0.431752002002002,0.4784822427158898,0.0002592788893014972,0.00021556356912215638,3.943312885386368e-06
0.4317525025025025,0.4784832518074588,0.0002592820558866692,0.0002155624663032615,3.943405202467352e-06
0.431753003003003,0.4784842609113519,0.0002592852224884427,0.00021556136485040685,3.94349757136003e-06
0.4317535035035035,0.47848527002756913,0.00025928838910681376,0.00021556026476386104,3.943589992070914e-06
0.431754004004004,0.47848627915611036,0.0002592915557417785,0.00021555916604370462,3.9436824646064035e-06
0.4317545045045045,0.478487288296976,0.00025929472239333317,0.00021555806869023912,3.943774988973029e-06
0.431755005005005,0.4784882974501658,0.0002592978890614739,0.0002155569727033363,3.943867565177199e-06
0.4317555055055055,0.47848930661567995,0.00025930105574619686,0.00021555587808359553,3.9439601932253885e-06
0.431756006006006,0.4784903157935186,0.0002593042224474983,0.00021555478483081998,3.944052873124022e-06
0.4317565065065065,0.47849132498368174,0.0002593073891653744,0.00021555369294526337,3.9441456048796114e-06
0.431757007007007,0.4784923341861695,0.0002593105558998213,0.00021555260242704394,3.944238388498535e-06
0.4317575075075075,0.47849334340098176,0.0002593137226508352,0.00021555151327640095,3.94433122398725e-06
0.431758008008008,0.4784943526281188,0.0002593168894184122,0.000215550425493433,3.944424111352259e-06
0.4317585085085085,0.4784953618675805,0.00025932005620254864,0.00021554933907810107,3.94451705059998e-06
0.431759009009009,0.478496371119367,0.00025932322300324055,0.00021554825403089222,3.9446100417369015e-06
0.43175950950950953,0.47849738038347844,0.00025932638982048404,0.00021554717035188347,3.94470308476945e-06
0.43176001001001,0.47849838965991487,0.00025932955665427545,0.00021554608804107885,3.944796179704049e-06
0.4317605105105105,0.47849939894867627,0.0002593327235046108,0.0002155450070987089,3.944889326547198e-06
0.431761011011011,0.47850040824976275,0.00025933589037148647,0.0002155439275249766,3.944982525305261e-06
0.4317615115115115,0.4785014175631744,0.0002593390572548984,0.0002155428493199686,3.945075775984689e-06
0.43176201201201203,0.47850242688891104,0.0002593422241548429,0.00021554177248392755,3.94516907859206e-06
0.4317625125125125,0.4785034362269731,0.00025934539107131603,0.00021554069701678667,3.945262433133654e-06
0.431763013013013,0.4785044455773606,0.0002593485580043141,0.0002155396229188507,3.945355839615979e-06
0.4317635135135135,0.47850545494007335,0.00025935172495383313,0.00021553855019048305,3.945449298045445e-06
0.431764014014014,0.47850646431511157,0.00025935489191986945,0.00021553747883149094,3.945542808428626e-06
0.43176451451451453,0.47850747370247526,0.00025935805890241897,0.00021553640884214206,3.945636370771742e-06
0.431765015015015,0.4785084831021646,0.0002593612259014782,0.00021553534022265074,3.945729985081375e-06
0.4317655155155155,0.47850949251417957,0.0002593643929170429,0.00021553427297317653,3.9458236513639894e-06
0.431766016016016,0.4785105019385203,0.00025936755994910963,0.00021553320709373277,3.945917369625857e-06
0.4317665165165165,0.47851151137518677,0.00025937072699767433,0.00021553214258464694,3.946011139873559e-06
0.43176701701701703,0.4785125208241792,0.0002593738940627331,0.00021553107944600076,3.946104962113427e-06
0.4317675175175175,0.4785135302854973,0.0002593770611442823,0.00021553001767791498,3.946198836352042e-06
0.431768018018018,0.47851453975914165,0.000259380228242318,0.00021552895728050233,3.9462927625956814e-06
0.4317685185185185,0.4785155492451118,0.00025938339535683627,0.0002155278982540581,3.946386740850853e-06
0.43176901901901904,0.47851655874340815,0.0002593865624878333,0.00021552684059879888,3.946480771123952e-06
0.43176951951951953,0.4785175682540306,0.00025938972963530536,0.00021552578431451594,3.946574853421451e-06
0.43177002002002,0.4785185777769794,0.0002593928967992486,0.00021552472940169167,3.946668987749746e-06
0.4317705205205205,0.4785195873122545,0.00025939606397965904,0.00021552367586039403,3.946763174115251e-06
0.431771021021021,0.47852059685985593,0.00025939923117653283,0.00021552262369071496,3.946857412524411e-06
0.43177152152152154,0.47852160641978364,0.00025940239838986623,0.0002155215728929474,3.946951702983631e-06
0.43177202202202203,0.4785226159920379,0.00025940556561965543,0.0002155205234670628,3.9470460454992875e-06
0.4317725225225225,0.4785236255766187,0.0002594087328658964,0.00021551947541334086,3.947140440077954e-06
0.431773023023023,0.4785246351735261,0.00025941190012858547,0.00021551842873193693,3.947234886725919e-06
0.4317735235235235,0.47852564478276033,0.0002594150674077188,0.0002155173834229445,3.947329385449643e-06
0.43177402402402404,0.4785266544043212,0.0002594182347032923,0.0002155163394865156,3.947423936255536e-06
0.43177452452452453,0.4785276640382088,0.00025942140201530236,0.00021551529692289531,3.947518539150075e-06
0.431775025025025,0.4785286736844233,0.00025942456934374507,0.0002155142557321275,3.947613194139587e-06
0.4317755255255255,0.47852968334296486,0.00025942773668861653,0.00021551321591439413,3.947707901230519e-06
0.431776026026026,0.4785306930138333,0.00025943090404991284,0.0002155121774698598,3.9478026604292945e-06
0.43177652652652654,0.4785317026970289,0.00025943407142763037,0.00021551114039873717,3.947897471742373e-06
0.431777027027027,0.4785327123925514,0.00025943723882176494,0.00021551010470105422,3.947992335176079e-06
0.4317775275275275,0.4785337221004012,0.0002594404062323129,0.00021550907037707514,3.948087250736859e-06
0.431778028028028,0.47853473182057843,0.0002594435736592704,0.0002155080374269714,3.948182218431138e-06
0.43177852852852855,0.4785357415530828,0.00025944674110263356,0.00021550700585080143,3.948277238265319e-06
0.43177902902902904,0.4785367512979146,0.0002594499085623984,0.0002155059756489522,3.948372310245815e-06
0.4317795295295295,0.47853776105507384,0.0002594530760385613,0.00021550494682111442,3.94846743437903e-06
0.43178003003003,0.47853877082456053,0.00025945624353111815,0.00021550391936780105,3.9485626106713756e-06
0.4317805305305305,0.47853978060637475,0.00025945941104006524,0.00021550289328916856,3.948657839129269e-06
0.43178103103103105,0.47854079040051667,0.00025946257856539857,0.00021550186858523224,3.948753119759063e-06
0.43178153153153154,0.47854180020698633,0.00025946574610711447,0.0002155008452561681,3.948848452567194e-06
0.431782032032032,0.4785428100257838,0.000259468913665209,0.00021549982330222757,3.948943837560112e-06
0.4317825325325325,0.47854381985690897,0.00025947208123967814,0.0002154988027234564,3.949039274744118e-06
0.431783033033033,0.478544829700362,0.0002594752488305183,0.00021549778351997062,3.949134764125683e-06
0.43178353353353355,0.4785458395561431,0.0002594784164377254,0.00021549676569221083,3.949230305711196e-06
0.43178403403403404,0.4785468494242522,0.0002594815840612956,0.0002154957492400055,3.949325899507099e-06
0.4317845345345345,0.4785478593046894,0.0002594847517012252,0.00021549473416368364,3.949421545519694e-06
0.431785035035035,0.4785488691974546,0.00025948791935751,0.00021549372046326465,3.9495172437554425e-06
0.4317855355355355,0.4785498791025481,0.00025949108703014653,0.00021549270813906753,3.949612994220694e-06
0.43178603603603605,0.47855088901997,0.0002594942547191307,0.00021549169719122473,3.949708796921892e-06
0.43178653653653654,0.47855189894971994,0.0002594974224244586,0.00021549068761971842,3.949804651865376e-06
0.431787037037037,0.4785529088917985,0.0002595005901461265,0.00021548967942479295,3.949900559057635e-06
0.4317875375375375,0.4785539188462056,0.00025950375788413047,0.00021548867260671935,3.949996518504994e-06
0.43178803803803806,0.478554928812941,0.0002595069256384665,0.00021548766716562615,3.9500925302138135e-06
0.43178853853853855,0.4785559387920051,0.0002595100934091309,0.0002154866631014674,3.95018859419048e-06
0.43178903903903904,0.47855694878339783,0.0002595132611961198,0.00021548566041467153,3.950284710441468e-06
0.4317895395395395,0.4785579587871193,0.0002595164289994292,0.00021548465910513643,3.950380878973123e-06
