beta,avg_plaq,plaq_var,avg_sus,sus_var,binder_cum,binder_var
0.44122,0.914941,1.55889e-08,0.000498369,1.50089e-11,-0.298766,0.00061222
0.44123,0.914959,1.55747e-08,0.000498093,1.49441e-11,-0.298582,0.000609718
0.44124,0.914978,1.55606e-08,0.000497818,1.48796e-11,-0.298398,0.000607226
0.44125,0.915288,6.31366e-09,0.000487321,7.78209e-12,-0.282365,0.000490933
0.44126,0.915307,6.30376e-09,0.000487065,7.75822e-12,-0.282124,0.000488165
0.44127,0.915325,6.2939e-09,0.00048681,7.7345e-12,-0.281885,0.000485415
0.44128,0.915343,6.28408e-09,0.000486555,7.71091e-12,-0.281646,0.000482682
0.44129,0.915361,6.27429e-09,0.0004863,7.68746e-12,-0.281407,0.000479967
0.4413,0.91538,6.26453e-09,0.000486046,7.66414e-12,-0.281169,0.000477269
0.44131,0.915398,6.25481e-09,0.000485791,7.64096e-12,-0.280931,0.000474588
0.44132,0.915416,6.24512e-09,0.000485538,7.61791e-12,-0.280693,0.000471924
0.44133,0.915434,6.23546e-09,0.000485284,7.595e-12,-0.280456,0.000469277
0.44134,0.915452,6.22584e-09,0.000485031,7.57221e-12,-0.28022,0.000466647
0.44135,0.915471,6.21626e-09,0.000484778,7.54956e-12,-0.279984,0.000464034
0.44136,0.915489,6.20671e-09,0.000484525,7.52703e-12,-0.279749,0.000461438
0.44137,0.915507,6.19719e-09,0.000484272,7.50464e-12,-0.279514,0.000458858
0.44138,0.915525,6.1877e-09,0.00048402,7.48237e-12,-0.279279,0.000456294
0.44139,0.915543,6.17825e-09,0.000483768,7.46022e-12,-0.279045,0.000453747
0.4414,0.915561,6.16883e-09,0.000483517,7.43821e-12,-0.278811,0.000451216
0.44141,0.91558,6.15945e-09,0.000483265,7.41632e-12,-0.278578,0.000448701
0.44142,0.915598,6.15009e-09,0.000483014,7.39455e-12,-0.278345,0.000446203
0.44143,0.915616,6.14077e-09,0.000482763,7.37291e-12,-0.278113,0.00044372
0.44144,0.915634,6.13149e-09,0.000482513,7.35139e-12,-0.277881,0.000441253
0.44145,0.915652,6.12223e-09,0.000482262,7.32999e-12,-0.277649,0.000438802
0.44146,0.91567,6.11301e-09,0.000482012,7.30871e-12,-0.277418,0.000436367
0.44147,0.915688,6.10382e-09,0.000481763,7.28755e-12,-0.277188,0.000433948
0.44148,0.915706,6.09467e-09,0.000481513,7.26651e-12,-0.276958,0.000431543
0.44149,0.915724,6.08554e-09,0.000481264,7.24558e-12,-0.276728,0.000429155
0.4415,0.915742,6.07645e-09,0.000481015,7.22478e-12,-0.276499,0.000426781
0.44151,0.91576,6.06739e-09,0.000480766,7.20409e-12,-0.27627,0.000424423
0.44152,0.915778,6.05836e-09,0.000480518,7.18352e-12,-0.276042,0.00042208
0.44153,0.915796,6.04936e-09,0.00048027,7.16306e-12,-0.275814,0.000419752
0.44154,0.915814,6.0404e-09,0.000480022,7.14271e-12,-0.275586,0.000417439
0.44155,0.915832,6.03147e-09,0.000479774,7.12248e-12,-0.275359,0.000415141
0.44156,0.91585,6.02256e-09,0.000479527,7.10236e-12,-0.275133,0.000412857
0.44157,0.915868,6.01369e-09,0.00047928,7.08236e-12,-0.274907,0.000410589
0.44158,0.915886,6.00485e-09,0.000479033,7.06246e-12,-0.274681,0.000408334
0.44159,0.915904,5.99604e-09,0.000478787,7.04267e-12,-0.274456,0.000406095
0.4416,0.915922,5.98727e-09,0.00047854,7.023e-12,-0.274231,0.000403869
0.44161,0.91594,5.97852e-09,0.000478294,7.00343e-12,-0.274006,0.000401658
0.44162,0.915958,5.9698e-09,0.000478049,6.98397e-12,-0.273782,0.000399462
0.44163,0.915976,5.96112e-09,0.000477803,6.96461e-12,-0.273559,0.000397279
0.44164,0.915994,5.95246e-09,0.000477558,6.94536e-12,-0.273336,0.00039511
0.44165,0.916012,5.94384e-09,0.000477313,6.92622e-12,-0.273113,0.000392956
0.44166,0.91603,5.93524e-09,0.000477068,6.90719e-12,-0.272891,0.000390815
0.44167,0.916048,5.92668e-09,0.000476824,6.88825e-12,-0.272669,0.000388688
0.44168,0.916065,5.91815e-09,0.00047658,6.86942e-12,-0.272448,0.000386574
0.44169,0.916083,5.90964e-09,0.000476336,6.85069e-12,-0.272227,0.000384475
0.4417,0.916101,5.90117e-09,0.000476092,6.83207e-12,-0.272006,0.000382389
0.44171,0.916119,5.89273e-09,0.000475849,6.81355e-12,-0.271786,0.000380316
0.44172,0.916137,5.88431e-09,0.000475606,6.79512e-12,-0.271566,0.000378256
0.44173,0.916155,5.87593e-09,0.000475363,6.7768e-12,-0.271347,0.00037621
0.44174,0.916173,5.86757e-09,0.00047512,6.75857e-12,-0.271128,0.000374177
0.44175,0.916309,7.79258e-09,0.000478648,8.56297e-12,-0.256014,0.000305593
0.44176,0.916327,7.78105e-09,0.000478403,8.53821e-12,-0.255851,0.000304073
0.44177,0.916345,7.76956e-09,0.000478159,8.51356e-12,-0.255688,0.000302561
0.44178,0.916363,7.7581e-09,0.000477915,8.48903e-12,-0.255525,0.000301057
0.44179,0.916381,7.74668e-09,0.000477671,8.4646e-12,-0.255363,0.000299561
0.4418,0.916399,7.73529e-09,0.000477428,8.44029e-12,-0.255201,0.000298073
0.44181,0.916416,7.72394e-09,0.000477185,8.41608e-12,-0.25504,0.000296594
0.44182,0.916434,7.71262e-09,0.000476942,8.39199e-12,-0.254878,0.000295122
0.44183,0.916452,7.70134e-09,0.000476699,8.368e-12,-0.254717,0.000293659
0.44184,0.91647,7.69009e-09,0.000476456,8.34412e-12,-0.254556,0.000292204
0.44185,0.916488,7.67888e-09,0.000476214,8.32035e-12,-0.254395,0.000290756
0.44186,0.916506,7.6677e-09,0.000475972,8.29668e-12,-0.254235,0.000289316
0.44187,0.916524,7.65655e-09,0.00047573,8.27312e-12,-0.254075,0.000287885
0.44188,0.916541,7.64544e-09,0.000475489,8.24966e-12,-0.253915,0.000286461
0.44189,0.916559,7.63437e-09,0.000475248,8.22631e-12,-0.253755,0.000285044
0.4419,0.916577,7.62333e-09,0.000475007,8.20306e-12,-0.253596,0.000283636
0.44191,0.916595,7.61232e-09,0.000474766,8.17992e-12,-0.253437,0.000282235
0.44192,0.916613,7.60135e-09,0.000474525,8.15688e-12,-0.253278,0.000280842
0.44193,0.916631,7.59041e-09,0.000474285,8.13394e-12,-0.253119,0.000279457
0.44194,0.916648,7.5795e-09,0.000474045,8.1111e-12,-0.252961,0.000278079
0.44195,0.916666,7.56863e-09,0.000473805,8.08837e-12,-0.252803,0.000276709
0.44196,0.916684,7.55779e-09,0.000473566,8.06573e-12,-0.252645,0.000275347
0.44197,0.916702,7.54699e-09,0.000473326,8.0432e-12,-0.252487,0.000273991
0.44198,0.916719,7.53621e-09,0.000473087,8.02077e-12,-0.25233,0.000272644
0.44199,0.916737,7.52547e-09,0.000472848,7.99843e-12,-0.252173,0.000271304
0.442,0.916755,7.51477e-09,0.00047261,7.97619e-12,-0.252016,0.000269971
0.44201,0.916773,7.5041e-09,0.000472371,7.95406e-12,-0.251859,0.000268645
0.44202,0.91679,7.49345e-09,0.000472133,7.93201e-12,-0.251703,0.000267327
0.44203,0.916808,7.48285e-09,0.000471895,7.91007e-12,-0.251547,0.000266016
0.44204,0.916826,7.47227e-09,0.000471658,7.88822e-12,-0.251391,0.000264713
0.44205,0.916843,7.46173e-09,0.00047142,7.86647e-12,-0.251235,0.000263416
0.44206,0.916861,7.45122e-09,0.000471183,7.84482e-12,-0.25108,0.000262127
0.44207,0.916879,7.44074e-09,0.000470946,7.82326e-12,-0.250925,0.000260845
0.44208,0.916896,7.43029e-09,0.000470709,7.80179e-12,-0.25077,0.00025957
0.44209,0.916914,7.41988e-09,0.000470473,7.78042e-12,-0.250615,0.000258302
0.4421,0.916932,7.4095e-09,0.000470237,7.75914e-12,-0.250461,0.000257041
0.44211,0.916949,7.39915e-09,0.000470001,7.73795e-12,-0.250307,0.000255787
0.44212,0.916967,7.38883e-09,0.000469765,7.71686e-12,-0.250153,0.000254541
0.44213,0.916984,7.37854e-09,0.000469529,7.69586e-12,-0.249999,0.000253301
0.44214,0.917002,7.36829e-09,0.000469294,7.67495e-12,-0.249846,0.000252068
0.44215,0.91702,7.35806e-09,0.000469059,7.65413e-12,-0.249693,0.000250842
0.44216,0.917037,7.34787e-09,0.000468824,7.6334e-12,-0.24954,0.000249622
0.44217,0.917055,7.33771e-09,0.000468589,7.61276e-12,-0.249387,0.00024841
0.44218,0.917072,7.32758e-09,0.000468355,7.59222e-12,-0.249234,0.000247204
0.44219,0.91709,7.31748e-09,0.000468121,7.57176e-12,-0.249082,0.000246005
0.4422,0.917107,7.30741e-09,0.000467887,7.55139e-12,-0.24893,0.000244813
0.44221,0.917125,7.29737e-09,0.000467653,7.5311e-12,-0.248779,0.000243627
0.44222,0.917143,7.28736e-09,0.000467419,7.51091e-12,-0.248627,0.000242449
0.44223,0.91716,7.27738e-09,0.000467186,7.4908e-12,-0.248476,0.000241276
0.44224,0.917178,7.26744e-09,0.000466953,7.47078e-12,-0.248325,0.00024011
0.44225,0.917534,1.73241e-08,0.000470992,1.7957e-11,-0.309722,0.00101718
0.44226,0.917551,1.72944e-08,0.000470741,1.78851e-11,-0.309474,0.00101322
0.44227,0.917569,1.72648e-08,0.000470489,1.78136e-11,-0.309227,0.00100927
0.44228,0.917587,1.72353e-08,0.000470238,1.77425e-11,-0.308979,0.00100534
0.44229,0.917604,1.72059e-08,0.000469988,1.76717e-11,-0.308732,0.00100142
0.4423,0.917622,1.71766e-08,0.000469737,1.76014e-11,-0.308485,0.00099752
0.44231,0.917639,1.71473e-08,0.000469487,1.75314e-11,-0.308239,0.000993629
0.44232,0.917657,1.71182e-08,0.000469237,1.74618e-11,-0.307993,0.000989752
0.44233,0.917675,1.70892e-08,0.000468988,1.73926e-11,-0.307747,0.000985888
0.44234,0.917692,1.70603e-08,0.000468738,1.73238e-11,-0.307502,0.000982037
0.44235,0.91771,1.70315e-08,0.000468489,1.72554e-11,-0.307256,0.000978201
0.44236,0.917727,1.70028e-08,0.000468241,1.71873e-11,-0.307012,0.000974377
0.44237,0.917745,1.69742e-08,0.000467992,1.71196e-11,-0.306767,0.000970567
0.44238,0.917762,1.69457e-08,0.000467744,1.70522e-11,-0.306523,0.000966771
0.44239,0.91778,1.69173e-08,0.000467496,1.69853e-11,-0.306279,0.000962988
0.4424,0.917797,1.6889e-08,0.000467249,1.69187e-11,-0.306036,0.000959218
0.44241,0.917815,1.68607e-08,0.000467001,1.68524e-11,-0.305793,0.000955461
0.44242,0.917832,1.68326e-08,0.000466754,1.67865e-11,-0.30555,0.000951718
0.44243,0.91785,1.68046e-08,0.000466508,1.6721e-11,-0.305308,0.000947988
0.44244,0.917867,1.67767e-08,0.000466261,1.66558e-11,-0.305066,0.000944271
0.44245,0.917885,1.67488e-08,0.000466015,1.6591e-11,-0.304824,0.000940568
0.44246,0.917902,1.67211e-08,0.000465769,1.65265e-11,-0.304583,0.000936878
0.44247,0.91792,1.66934e-08,0.000465524,1.64624e-11,-0.304342,0.000933201
0.44248,0.917937,1.66659e-08,0.000465278,1.63986e-11,-0.304101,0.000929537
0.44249,0.917955,1.66384e-08,0.000465033,1.63351e-11,-0.303861,0.000925886
0.4425,0.917972,1.66111e-08,0.000464788,1.6272e-11,-0.30362,0.000922248
0.44251,0.91799,1.65838e-08,0.000464544,1.62093e-11,-0.303381,0.000918624
0.44252,0.918007,1.65566e-08,0.0004643,1.61469e-11,-0.303141,0.000915012
0.44253,0.918024,1.65295e-08,0.000464056,1.60848e-11,-0.302902,0.000911414
0.44254,0.918042,1.65025e-08,0.000463812,1.6023e-11,-0.302664,0.000907828
0.44255,0.918059,1.64756e-08,0.000463569,1.59616e-11,-0.302425,0.000904256
0.44256,0.918077,1.64488e-08,0.000463326,1.59005e-11,-0.302187,0.000900697
0.44257,0.918094,1.64221e-08,0.000463083,1.58397e-11,-0.301949,0.00089715
0.44258,0.918111,1.63954e-08,0.00046284,1.57793e-11,-0.301712,0.000893616
0.44259,0.918129,1.63689e-08,0.000462598,1.57192e-11,-0.301475,0.000890095
0.4426,0.918146,1.63424e-08,0.000462356,1.56594e-11,-0.301238,0.000886587
0.44261,0.918163,1.6316e-08,0.000462114,1.55999e-11,-0.301002,0.000883092
0.44262,0.918181,1.62898e-08,0.000461873,1.55408e-11,-0.300766,0.00087961
0.44263,0.918198,1.62636e-08,0.000461631,1.54819e-11,-0.30053,0.00087614
0.44264,0.918215,1.62375e-08,0.00046139,1.54234e-11,-0.300294,0.000872684
0.44265,0.918233,1.62114e-08,0.00046115,1.53652e-11,-0.300059,0.00086924
0.44266,0.91825,1.61855e-08,0.000460909,1.53073e-11,-0.299824,0.000865808
0.44267,0.918267,1.61597e-08,0.000460669,1.52497e-11,-0.29959,0.000862389
0.44268,0.918284,1.61339e-08,0.000460429,1.51925e-11,-0.299356,0.000858983
0.44269,0.918302,1.61082e-08,0.00046019,1.51355e-11,-0.299122,0.00085559
0.4427,0.918319,1.60827e-08,0.00045995,1.50788e-11,-0.298889,0.000852209
0.44271,0.918336,1.60572e-08,0.000459711,1.50224e-11,-0.298655,0.00084884
0.44272,0.918353,1.60317e-08,0.000459472,1.49664e-11,-0.298423,0.000845484
0.44273,0.918371,1.60064e-08,0.000459234,1.49106e-11,-0.29819,0.000842141
0.44274,0.918388,1.59812e-08,0.000458996,1.48551e-11,-0.297958,0.00083881
0.44275,0.918376,8.82081e-09,0.000455264,1.32627e-11,-0.238161,0.000505304
0.44276,0.918393,8.80845e-09,0.000455042,1.32166e-11,-0.238057,0.000503504
0.44277,0.91841,8.79613e-09,0.00045482,1.31707e-11,-0.237954,0.000501709
0.44278,0.918427,8.78387e-09,0.000454599,1.31251e-11,-0.237851,0.000499918
0.44279,0.918444,8.77165e-09,0.000454378,1.30796e-11,-0.237748,0.000498133
0.4428,0.918461,8.75949e-09,0.000454157,1.30344e-11,-0.237646,0.000496353
0.44281,0.918478,8.74738e-09,0.000453936,1.29894e-11,-0.237543,0.000494578
0.44282,0.918495,8.73531e-09,0.000453716,1.29446e-11,-0.23744,0.000492808
0.44283,0.918512,8.7233e-09,0.000453495,1.29001e-11,-0.237337,0.000491043
0.44284,0.918529,8.71134e-09,0.000453275,1.28557e-11,-0.237235,0.000489283
0.44285,0.918546,8.69942e-09,0.000453055,1.28116e-11,-0.237132,0.000487528
0.44286,0.918563,8.68756e-09,0.000452836,1.27677e-11,-0.23703,0.000485778
0.44287,0.91858,8.67574e-09,0.000452616,1.2724e-11,-0.236927,0.000484034
0.44288,0.918597,8.66398e-09,0.000452397,1.26805e-11,-0.236825,0.000482294
0.44289,0.918614,8.65226e-09,0.000452178,1.26372e-11,-0.236723,0.000480559
0.4429,0.918631,8.64059e-09,0.000451959,1.25941e-11,-0.236621,0.00047883
0.44291,0.918648,8.62897e-09,0.00045174,1.25513e-11,-0.236519,0.000477105
0.44292,0.918665,8.61739e-09,0.000451522,1.25086e-11,-0.236417,0.000475386
0.44293,0.918682,8.60587e-09,0.000451304,1.24662e-11,-0.236315,0.000473671
0.44294,0.918699,8.59439e-09,0.000451086,1.24239e-11,-0.236213,0.000471962
0.44295,0.918716,8.58296e-09,0.000450868,1.23819e-11,-0.236111,0.000470258
0.44296,0.918733,8.57158e-09,0.00045065,1.234e-11,-0.236009,0.000468558
0.44297,0.91875,8.56024e-09,0.000450433,1.22984e-11,-0.235908,0.000466864
0.44298,0.918766,8.54895e-09,0.000450215,1.22569e-11,-0.235806,0.000465175
0.44299,0.918783,8.5377e-09,0.000449998,1.22157e-11,-0.235705,0.000463491
0.443,0.9188,8.52651e-09,0.000449781,1.21746e-11,-0.235603,0.000461812
0.44301,0.918817,8.51536e-09,0.000449565,1.21338e-11,-0.235502,0.000460138
0.44302,0.918834,8.50425e-09,0.000449348,1.20931e-11,-0.2354,0.000458469
0.44303,0.918851,8.49319e-09,0.000449132,1.20527e-11,-0.235299,0.000456805
0.44304,0.918868,8.48218e-09,0.000448916,1.20124e-11,-0.235198,0.000455146
0.44305,0.918884,8.47121e-09,0.0004487,1.19723e-11,-0.235097,0.000453492
0.44306,0.918901,8.46028e-09,0.000448484,1.19325e-11,-0.234996,0.000451843
0.44307,0.918918,8.44941e-09,0.000448269,1.18928e-11,-0.234895,0.000450199
0.44308,0.918935,8.43857e-09,0.000448054,1.18533e-11,-0.234794,0.000448561
0.44309,0.918952,8.42778e-09,0.000447839,1.1814e-11,-0.234693,0.000446927
0.4431,0.918968,8.41704e-09,0.000447624,1.17748e-11,-0.234593,0.000445298
0.44311,0.918985,8.40634e-09,0.000447409,1.17359e-11,-0.234492,0.000443675
0.44312,0.919002,8.39568e-09,0.000447195,1.16971e-11,-0.234391,0.000442056
0.44313,0.919019,8.38507e-09,0.000446981,1.16586e-11,-0.234291,0.000440442
0.44314,0.919035,8.3745e-09,0.000446766,1.16202e-11,-0.23419,0.000438834
0.44315,0.919052,8.36397e-09,0.000446553,1.1582e-11,-0.23409,0.00043723
0.44316,0.919069,8.35349e-09,0.000446339,1.1544e-11,-0.23399,0.000435631
0.44317,0.919086,8.34305e-09,0.000446125,1.15061e-11,-0.233889,0.000434038
0.44318,0.919102,8.33265e-09,0.000445912,1.14684e-11,-0.233789,0.000432449
0.44319,0.919119,8.3223e-09,0.000445699,1.1431e-11,-0.233689,0.000430865
0.4432,0.919136,8.31198e-09,0.000445486,1.13936e-11,-0.233589,0.000429287
0.44321,0.919153,8.30171e-09,0.000445274,1.13565e-11,-0.233489,0.000427713
0.44322,0.919169,8.29149e-09,0.000445061,1.13196e-11,-0.233389,0.000426145
0.44323,0.919186,8.2813e-09,0.000444849,1.12828e-11,-0.23329,0.000424581
0.44324,0.919203,8.27116e-09,0.000444637,1.12462e-11,-0.23319,0.000423022
0.44325,0.919372,1.01823e-08,0.000445632,1.29423e-11,-0.242847,0.000336685
0.44326,0.919389,1.01669e-08,0.000445419,1.29021e-11,-0.242761,0.000335712
0.44327,0.919406,1.01517e-08,0.000445206,1.2862e-11,-0.242675,0.000334742
0.44328,0.919423,1.01364e-08,0.000444994,1.28222e-11,-0.24259,0.000333775
0.44329,0.919439,1.01213e-08,0.000444781,1.27825e-11,-0.242504,0.000332812
0.4433,0.919456,1.01061e-08,0.000444569,1.27429e-11,-0.242418,0.000331852
0.44331,0.919473,1.00911e-08,0.000444357,1.27035e-11,-0.242332,0.000330895
0.44332,0.919489,1.00761e-08,0.000444146,1.26643e-11,-0.242245,0.000329941
0.44333,0.919506,1.00611e-08,0.000443934,1.26253e-11,-0.242159,0.000328991
0.44334,0.919522,1.00462e-08,0.000443723,1.25864e-11,-0.242072,0.000328043
0.44335,0.919539,1.00313e-08,0.000443512,1.25476e-11,-0.241986,0.000327099
0.44336,0.919556,1.00165e-08,0.000443301,1.25091e-11,-0.241899,0.000326158
0.44337,0.919572,1.00018e-08,0.00044309,1.24706e-11,-0.241812,0.00032522
0.44338,0.919589,9.98709e-09,0.00044288,1.24324e-11,-0.241725,0.000324286
0.44339,0.919606,9.97245e-09,0.000442669,1.23943e-11,-0.241638,0.000323354
0.4434,0.919622,9.95786e-09,0.000442459,1.23563e-11,-0.241551,0.000322426
0.44341,0.919639,9.94332e-09,0.000442249,1.23185e-11,-0.241463,0.0003215
0.44342,0.919655,9.92883e-09,0.00044204,1.22809e-11,-0.241376,0.000320578
0.44343,0.919672,9.91439e-09,0.00044183,1.22434e-11,-0.241288,0.000319659
0.44344,0.919688,9.9e-09,0.000441621,1.22061e-11,-0.2412,0.000318743
0.44345,0.919705,9.88567e-09,0.000441412,1.21689e-11,-0.241112,0.000317831
0.44346,0.919722,9.87138e-09,0.000441203,1.21319e-11,-0.241024,0.000316921
0.44347,0.919738,9.85715e-09,0.000440994,1.2095e-11,-0.240936,0.000316014
0.44348,0.919755,9.84297e-09,0.000440785,1.20583e-11,-0.240848,0.000315111
0.44349,0.919771,9.82884e-09,0.000440577,1.20218e-11,-0.240759,0.00031421
0.4435,0.919788,9.81475e-09,0.000440369,1.19853e-11,-0.240671,0.000313313
0.44351,0.919804,9.80072e-09,0.000440161,1.19491e-11,-0.240582,0.000312418
0.44352,0.919821,9.78674e-09,0.000439953,1.1913e-11,-0.240494,0.000311527
0.44353,0.919837,9.7728e-09,0.000439746,1.1877e-11,-0.240405,0.000310639
0.44354,0.919854,9.75892e-09,0.000439538,1.18412e-11,-0.240316,0.000309754
0.44355,0.91987,9.74509e-09,0.000439331,1.18055e-11,-0.240227,0.000308872
0.44356,0.919887,9.7313e-09,0.000439124,1.177e-11,-0.240137,0.000307992
0.44357,0.919903,9.71756e-09,0.000438917,1.17346e-11,-0.240048,0.000307116
0.44358,0.91992,9.70387e-09,0.000438711,1.16994e-11,-0.239959,0.000306243
0.44359,0.919936,9.69023e-09,0.000438505,1.16643e-11,-0.239869,0.000305373
0.4436,0.919952,9.67664e-09,0.000438298,1.16293e-11,-0.239779,0.000304506
0.44361,0.919969,9.6631e-09,0.000438092,1.15945e-11,-0.23969,0.000303642
0.44362,0.919985,9.6496e-09,0.000437887,1.15599e-11,-0.2396,0.000302781
0.44363,0.920002,9.63616e-09,0.000437681,1.15253e-11,-0.23951,0.000301923
0.44364,0.920018,9.62276e-09,0.000437476,1.1491e-11,-0.23942,0.000301067
0.44365,0.920035,9.60941e-09,0.00043727,1.14567e-11,-0.23933,0.000300215
0.44366,0.920051,9.5961e-09,0.000437065,1.14226e-11,-0.239239,0.000299366
0.44367,0.920067,9.58284e-09,0.000436861,1.13887e-11,-0.239149,0.000298519
0.44368,0.920084,9.56963e-09,0.000436656,1.13549e-11,-0.239058,0.000297676
0.44369,0.9201,9.55647e-09,0.000436452,1.13212e-11,-0.238968,0.000296836
0.4437,0.920116,9.54335e-09,0.000436247,1.12876e-11,-0.238877,0.000295998
0.44371,0.920133,9.53028e-09,0.000436043,1.12542e-11,-0.238786,0.000295163
0.44372,0.920149,9.51726e-09,0.000435839,1.1221e-11,-0.238695,0.000294332
0.44373,0.920165,9.50428e-09,0.000435636,1.11878e-11,-0.238604,0.000293503
0.44374,0.920182,9.49135e-09,0.000435432,1.11549e-11,-0.238513,0.000292677
0.44375,0.920472,3.99779e-09,0.000432286,6.54021e-12,-0.231035,0.000209884
0.44376,0.920488,3.99223e-09,0.000432084,6.52117e-12,-0.230922,0.000209077
0.44377,0.920505,3.9867e-09,0.000431883,6.5022e-12,-0.230808,0.000208274
0.44378,0.920521,3.9812e-09,0.000431682,6.4833e-12,-0.230695,0.000207475
0.44379,0.920537,3.97572e-09,0.000431481,6.46449e-12,-0.230582,0.000206679
0.4438,0.920553,3.97026e-09,0.00043128,6.44576e-12,-0.23047,0.000205886
0.44381,0.920569,3.96483e-09,0.00043108,6.42711e-12,-0.230357,0.000205098
0.44382,0.920585,3.95942e-09,0.000430879,6.40853e-12,-0.230244,0.000204312
0.44383,0.920602,3.95404e-09,0.000430679,6.39003e-12,-0.230132,0.000203531
0.44384,0.920618,3.94868e-09,0.000430479,6.37161e-12,-0.23002,0.000202752
0.44385,0.920634,3.94335e-09,0.000430279,6.35326e-12,-0.229907,0.000201978
0.44386,0.92065,3.93804e-09,0.00043008,6.33499e-12,-0.229795,0.000201206
0.44387,0.920666,3.93276e-09,0.00042988,6.3168e-12,-0.229683,0.000200439
0.44388,0.920682,3.9275e-09,0.000429681,6.29868e-12,-0.229572,0.000199674
0.44389,0.920698,3.92227e-09,0.000429482,6.28064e-12,-0.22946,0.000198914
0.4439,0.920714,3.91706e-09,0.000429283,6.26267e-12,-0.229348,0.000198156
0.44391,0.920731,3.91187e-09,0.000429084,6.24478e-12,-0.229237,0.000197402
0.44392,0.920747,3.90671e-09,0.000428885,6.22696e-12,-0.229126,0.000196652
0.44393,0.920763,3.90157e-09,0.000428687,6.20922e-12,-0.229014,0.000195904
0.44394,0.920779,3.89645e-09,0.000428489,6.19154e-12,-0.228903,0.000195161
0.44395,0.920795,3.89136e-09,0.000428291,6.17395e-12,-0.228792,0.00019442
0.44396,0.920811,3.88629e-09,0.000428093,6.15642e-12,-0.228682,0.000193683
0.44397,0.920827,3.88125e-09,0.000427895,6.13897e-12,-0.228571,0.000192949
0.44398,0.920843,3.87623e-09,0.000427698,6.12159e-12,-0.22846,0.000192219
0.44399,0.920859,3.87123e-09,0.0004275,6.10428e-12,-0.22835,0.000191491
0.444,0.920875,3.86626e-09,0.000427303,6.08704e-12,-0.22824,0.000190767
0.44401,0.920891,3.86131e-09,0.000427106,6.06988e-12,-0.228129,0.000190047
0.44402,0.920907,3.85638e-09,0.000426909,6.05278e-12,-0.228019,0.000189329
0.44403,0.920923,3.85148e-09,0.000426713,6.03576e-12,-0.227909,0.000188615
0.44404,0.920939,3.8466e-09,0.000426516,6.0188e-12,-0.2278,0.000187904
0.44405,0.920955,3.84174e-09,0.00042632,6.00192e-12,-0.22769,0.000187196
0.44406,0.920971,3.8369e-09,0.000426124,5.9851e-12,-0.22758,0.000186492
0.44407,0.920987,3.83209e-09,0.000425928,5.96835e-12,-0.227471,0.000185791
0.44408,0.921003,3.8273e-09,0.000425732,5.95168e-12,-0.227362,0.000185092
0.44409,0.921019,3.82253e-09,0.000425537,5.93507e-12,-0.227253,0.000184397
0.4441,0.921035,3.81779e-09,0.000425341,5.91853e-12,-0.227143,0.000183706
0.44411,0.921051,3.81307e-09,0.000425146,5.90205e-12,-0.227035,0.000183017
0.44412,0.921067,3.80837e-09,0.000424951,5.88565e-12,-0.226926,0.000182331
0.44413,0.921083,3.80369e-09,0.000424756,5.86931e-12,-0.226817,0.000181649
0.44414,0.921099,3.79904e-09,0.000424561,5.85304e-12,-0.226708,0.000180969
0.44415,0.921115,3.7944e-09,0.000424367,5.83683e-12,-0.2266,0.000180293
0.44416,0.921131,3.78979e-09,0.000424172,5.82069e-12,-0.226492,0.00017962
0.44417,0.921146,3.7852e-09,0.000423978,5.80462e-12,-0.226384,0.000178949
0.44418,0.921162,3.78064e-09,0.000423784,5.78861e-12,-0.226275,0.000178282
0.44419,0.921178,3.77609e-09,0.00042359,5.77267e-12,-0.226168,0.000177618
0.4442,0.921194,3.77157e-09,0.000423396,5.7568e-12,-0.22606,0.000176957
0.44421,0.92121,3.76707e-09,0.000423203,5.74098e-12,-0.225952,0.000176299
0.44422,0.921226,3.76259e-09,0.00042301,5.72524e-12,-0.225844,0.000175643
0.44423,0.921242,3.75813e-09,0.000422816,5.70955e-12,-0.225737,0.000174991
0.44424,0.921258,3.75369e-09,0.000422623,5.69393e-12,-0.22563,0.000174342
0.44425,0.921366,8.23642e-09,0.000422493,1.21959e-11,-0.289667,0.000910146
0.44426,0.921382,8.22604e-09,0.00042229,1.21553e-11,-0.289385,0.000906371
0.44427,0.921398,8.2157e-09,0.000422088,1.2115e-11,-0.289104,0.000902608
0.44428,0.921414,8.20542e-09,0.000421886,1.20748e-11,-0.288824,0.000898857
0.44429,0.921429,8.19518e-09,0.000421684,1.20349e-11,-0.288544,0.000895119
0.4443,0.921445,8.185e-09,0.000421483,1.19952e-11,-0.288264,0.000891394
0.44431,0.921461,8.17487e-09,0.000421281,1.19556e-11,-0.287985,0.000887682
0.44432,0.921477,8.16478e-09,0.00042108,1.19163e-11,-0.287706,0.000883982
0.44433,0.921493,8.15474e-09,0.000420879,1.18771e-11,-0.287428,0.000880294
0.44434,0.921508,8.14476e-09,0.000420678,1.18382e-11,-0.28715,0.000876619
0.44435,0.921524,8.13482e-09,0.000420478,1.17995e-11,-0.286873,0.000872957
0.44436,0.92154,8.12493e-09,0.000420277,1.17609e-11,-0.286596,0.000869307
0.44437,0.921556,8.11509e-09,0.000420077,1.17225e-11,-0.286319,0.00086567
0.44438,0.921571,8.10529e-09,0.000419877,1.16844e-11,-0.286043,0.000862045
