beta,avg_plaq,plaq_var,avg_sus,sus_var
0.42336,0.461453,7.49362e-08,0.00109672,1.43513e-10
0.42337,0.46147,7.49828e-08,0.00109693,1.43735e-10
0.42338,0.461486,7.50296e-08,0.00109714,1.43957e-10
0.42339,0.461503,7.50764e-08,0.00109736,1.44179e-10
0.4234,0.46152,7.51234e-08,0.00109757,1.44402e-10
0.42341,0.461537,7.51704e-08,0.00109778,1.44626e-10
0.42342,0.461554,7.52176e-08,0.001098,1.4485e-10
0.42343,0.461571,7.52648e-08,0.00109821,1.45075e-10
0.42344,0.461588,7.53121e-08,0.00109842,1.45301e-10
0.42345,0.461605,7.53596e-08,0.00109864,1.45527e-10
0.42346,0.461621,7.54071e-08,0.00109885,1.45754e-10
0.42347,0.461638,7.54547e-08,0.00109907,1.45981e-10
0.42348,0.461655,7.55024e-08,0.00109928,1.46209e-10
0.42349,0.461672,7.55502e-08,0.00109949,1.46437e-10
0.4235,0.461689,7.55982e-08,0.00109971,1.46666e-10
0.42351,0.461706,7.56462e-08,0.00109992,1.46896e-10
0.42352,0.461723,7.56943e-08,0.00110014,1.47126e-10
0.42353,0.46174,7.57425e-08,0.00110035,1.47357e-10
0.42354,0.461757,7.57908e-08,0.00110057,1.47589e-10
0.42355,0.461773,7.58392e-08,0.00110078,1.47821e-10
0.42356,0.46179,7.58877e-08,0.001101,1.48054e-10
0.42357,0.461807,7.59363e-08,0.00110121,1.48287e-10
0.42358,0.461824,7.5985e-08,0.00110143,1.48521e-10
0.42359,0.461841,7.60338e-08,0.00110165,1.48756e-10
0.4236,0.461858,7.60827e-08,0.00110186,1.48991e-10
0.42361,0.461875,7.61317e-08,0.00110208,1.49227e-10
0.42362,0.461892,7.61808e-08,0.00110229,1.49463e-10
0.42363,0.461909,7.623e-08,0.00110251,1.497e-10
0.42364,0.461926,7.62793e-08,0.00110273,1.49938e-10
0.42365,0.461943,7.63287e-08,0.00110294,1.50176e-10
0.42366,0.46196,7.63782e-08,0.00110316,1.50415e-10
0.42367,0.461977,7.64278e-08,0.00110337,1.50655e-10
0.42368,0.461994,7.64775e-08,0.00110359,1.50895e-10
0.42369,0.46201,7.65273e-08,0.00110381,1.51136e-10
0.4237,0.462027,7.65772e-08,0.00110402,1.51377e-10
0.42371,0.462044,7.66272e-08,0.00110424,1.5162e-10
0.42372,0.462061,7.66773e-08,0.00110446,1.51862e-10
0.42373,0.462078,7.67275e-08,0.00110468,1.52106e-10
0.42374,0.462095,7.67778e-08,0.00110489,1.5235e-10
0.42375,0.462112,7.68282e-08,0.00110511,1.52594e-10
0.42376,0.462129,7.68788e-08,0.00110533,1.5284e-10
0.42377,0.462146,7.69294e-08,0.00110555,1.53086e-10
0.42378,0.462163,7.69801e-08,0.00110576,1.53332e-10
0.42379,0.46218,7.70309e-08,0.00110598,1.5358e-10
0.4238,0.462197,7.70819e-08,0.0011062,1.53828e-10
0.42381,0.462214,7.71329e-08,0.00110642,1.54076e-10
0.42382,0.462231,7.7184e-08,0.00110664,1.54326e-10
0.42383,0.462248,7.72353e-08,0.00110686,1.54575e-10
0.42384,0.462265,7.72866e-08,0.00110708,1.54826e-10
0.42385,0.462282,7.73381e-08,0.00110729,1.55077e-10
0.42386,0.462299,7.73896e-08,0.00110751,1.55329e-10
0.42387,0.462316,7.74413e-08,0.00110773,1.55582e-10
0.42388,0.462333,7.7493e-08,0.00110795,1.55835e-10
0.42389,0.46235,7.75449e-08,0.00110817,1.56089e-10
0.4239,0.462367,7.75969e-08,0.00110839,1.56343e-10
0.42391,0.462384,7.7649e-08,0.00110861,1.56599e-10
0.42392,0.462401,7.77011e-08,0.00110883,1.56855e-10
0.42393,0.462418,7.77534e-08,0.00110905,1.57111e-10
0.42394,0.462435,7.78058e-08,0.00110927,1.57368e-10
0.42395,0.462452,7.78583e-08,0.00110949,1.57626e-10
0.42396,0.462469,7.79109e-08,0.00110971,1.57885e-10
0.42397,0.462487,7.79637e-08,0.00110993,1.58144e-10
0.42398,0.462504,7.80165e-08,0.00111015,1.58404e-10
0.42399,0.462521,7.80694e-08,0.00111037,1.58665e-10
0.424,0.462538,7.81225e-08,0.00111059,1.58926e-10
0.42401,0.462555,7.81756e-08,0.00111081,1.59189e-10
0.42402,0.462572,7.82289e-08,0.00111103,1.59451e-10
0.42403,0.462589,7.82822e-08,0.00111125,1.59715e-10
0.42404,0.462606,7.83357e-08,0.00111148,1.59979e-10
0.42405,0.462623,7.83893e-08,0.0011117,1.60244e-10
0.42406,0.46264,7.8443e-08,0.00111192,1.60509e-10
0.42407,0.462657,7.84968e-08,0.00111214,1.60776e-10
0.42408,0.462674,7.85507e-08,0.00111236,1.61043e-10
0.42409,0.462691,7.86047e-08,0.00111258,1.6131e-10
0.4241,0.462708,7.86588e-08,0.00111281,1.61579e-10
0.42411,0.462726,7.87131e-08,0.00111303,1.61848e-10
0.42412,0.462743,7.87674e-08,0.00111325,1.62118e-10
0.42413,0.46276,7.88219e-08,0.00111347,1.62388e-10
0.42414,0.462777,7.88764e-08,0.0011137,1.62659e-10
0.42415,0.462794,7.89311e-08,0.00111392,1.62931e-10
0.42416,0.462811,7.89859e-08,0.00111414,1.63204e-10
0.42417,0.462828,7.90408e-08,0.00111436,1.63477e-10
0.42418,0.462845,7.90958e-08,0.00111459,1.63751e-10
0.42419,0.462862,7.9151e-08,0.00111481,1.64026e-10
0.4242,0.46288,7.92062e-08,0.00111503,1.64302e-10
0.42421,0.462897,7.92615e-08,0.00111526,1.64578e-10
0.42422,0.462914,7.9317e-08,0.00111548,1.64855e-10
0.42423,0.462931,7.93726e-08,0.0011157,1.65133e-10
0.42424,0.462948,7.94283e-08,0.00111593,1.65412e-10
0.42425,0.462965,7.94841e-08,0.00111615,1.65691e-10
0.42426,0.462982,7.954e-08,0.00111638,1.65971e-10
0.42427,0.462999,7.9596e-08,0.0011166,1.66252e-10
0.42428,0.463017,7.96521e-08,0.00111682,1.66533e-10
0.42429,0.463034,7.97084e-08,0.00111705,1.66815e-10
0.4243,0.463051,7.97648e-08,0.00111727,1.67098e-10
0.42431,0.463068,7.98213e-08,0.0011175,1.67382e-10
0.42432,0.463085,7.98779e-08,0.00111772,1.67666e-10
0.42433,0.463102,7.99346e-08,0.00111795,1.67952e-10
0.42434,0.46312,7.99914e-08,0.00111817,1.68238e-10
0.42435,0.463137,8.00483e-08,0.0011184,1.68524e-10
0.42436,0.463154,8.01054e-08,0.00111862,1.68812e-10
0.42437,0.463171,8.01626e-08,0.00111885,1.691e-10
0.42438,0.463188,8.02199e-08,0.00111908,1.69389e-10
0.42439,0.463206,8.02773e-08,0.0011193,1.69679e-10
0.4244,0.463223,8.03348e-08,0.00111953,1.6997e-10
0.42441,0.46324,8.03924e-08,0.00111975,1.70261e-10
0.42442,0.463257,8.04502e-08,0.00111998,1.70553e-10
0.42443,0.463274,8.05081e-08,0.00112021,1.70846e-10
0.42444,0.463292,8.05661e-08,0.00112043,1.7114e-10
0.42445,0.463309,8.06242e-08,0.00112066,1.71434e-10
0.42446,0.463326,8.06824e-08,0.00112089,1.7173e-10
0.42447,0.463343,8.07408e-08,0.00112111,1.72026e-10
0.42448,0.46336,8.07992e-08,0.00112134,1.72322e-10
0.42449,0.463378,8.08578e-08,0.00112157,1.7262e-10
0.4245,0.463395,8.09165e-08,0.00112179,1.72919e-10
0.42451,0.463412,8.09753e-08,0.00112202,1.73218e-10
0.42452,0.463429,8.10343e-08,0.00112225,1.73518e-10
0.42453,0.463447,8.10934e-08,0.00112248,1.73819e-10
0.42454,0.463464,8.11525e-08,0.0011227,1.7412e-10
0.42455,0.463481,8.12118e-08,0.00112293,1.74423e-10
0.42456,0.463498,8.12713e-08,0.00112316,1.74726e-10
0.42457,0.463516,8.13308e-08,0.00112339,1.7503e-10
0.42458,0.463533,8.13905e-08,0.00112362,1.75335e-10
0.42459,0.46355,8.14503e-08,0.00112385,1.7564e-10
0.4246,0.463567,8.15102e-08,0.00112407,1.75947e-10
0.42461,0.463585,8.15702e-08,0.0011243,1.76254e-10
0.42462,0.463602,8.16304e-08,0.00112453,1.76562e-10
0.42463,0.463619,8.16906e-08,0.00112476,1.76871e-10
0.42464,0.463636,8.1751e-08,0.00112499,1.77181e-10
0.42465,0.463654,8.18115e-08,0.00112522,1.77491e-10
0.42466,0.463671,8.18722e-08,0.00112545,1.77803e-10
0.42467,0.463688,8.1933e-08,0.00112568,1.78115e-10
0.42468,0.463706,8.19938e-08,0.00112591,1.78428e-10
0.42469,0.463723,8.20549e-08,0.00112614,1.78742e-10
0.4247,0.46374,8.2116e-08,0.00112637,1.79057e-10
0.42471,0.463757,8.21773e-08,0.0011266,1.79372e-10
0.42472,0.463775,8.22386e-08,0.00112683,1.79689e-10
0.42473,0.463792,8.23001e-08,0.00112706,1.80006e-10
0.42474,0.463809,8.23618e-08,0.00112729,1.80324e-10
0.42475,0.463827,8.24235e-08,0.00112752,1.80643e-10
0.42476,0.463844,8.24854e-08,0.00112775,1.80963e-10
0.42477,0.463861,8.25474e-08,0.00112798,1.81284e-10
0.42478,0.463879,8.26096e-08,0.00112821,1.81605e-10
0.42479,0.463896,8.26719e-08,0.00112844,1.81928e-10
0.4248,0.463913,8.27342e-08,0.00112868,1.82251e-10
0.42481,0.463931,8.27968e-08,0.00112891,1.82575e-10
0.42482,0.463948,8.28594e-08,0.00112914,1.829e-10
0.42483,0.463965,8.29222e-08,0.00112937,1.83226e-10
0.42484,0.463983,8.29851e-08,0.0011296,1.83553e-10
0.42485,0.464,8.30481e-08,0.00112983,1.8388e-10
0.42486,0.464017,8.31113e-08,0.00113007,1.84209e-10
0.42487,0.464035,8.31746e-08,0.0011303,1.84538e-10
0.42488,0.464052,8.3238e-08,0.00113053,1.84868e-10
0.42489,0.46407,8.33015e-08,0.00113076,1.852e-10
0.4249,0.464087,8.33652e-08,0.001131,1.85532e-10
0.42491,0.464104,8.3429e-08,0.00113123,1.85864e-10
0.42492,0.464122,8.34929e-08,0.00113146,1.86198e-10
0.42493,0.464139,8.3557e-08,0.0011317,1.86533e-10
0.42494,0.464156,8.36212e-08,0.00113193,1.86869e-10
0.42495,0.464174,8.36855e-08,0.00113216,1.87205e-10
0.42496,0.464191,8.375e-08,0.0011324,1.87543e-10
0.42497,0.464209,8.38146e-08,0.00113263,1.87881e-10
0.42498,0.464226,8.38793e-08,0.00113286,1.8822e-10
0.42499,0.464243,8.39441e-08,0.0011331,1.8856e-10
0.425,0.46381,9.83008e-08,0.00109527,1.51589e-10
0.42501,0.463826,9.83679e-08,0.00109549,1.51864e-10
0.42502,0.463843,9.84351e-08,0.00109571,1.5214e-10
0.42503,0.46386,9.85025e-08,0.00109594,1.52417e-10
0.42504,0.463877,9.85699e-08,0.00109616,1.52696e-10
0.42505,0.463894,9.86375e-08,0.00109638,1.52975e-10
0.42506,0.463911,9.87053e-08,0.00109661,1.53256e-10
0.42507,0.463928,9.87731e-08,0.00109683,1.53538e-10
0.42508,0.463944,9.88411e-08,0.00109706,1.53821e-10
0.42509,0.463961,9.89092e-08,0.00109728,1.54105e-10
0.4251,0.463978,9.89774e-08,0.00109751,1.5439e-10
0.42511,0.463995,9.90457e-08,0.00109773,1.54677e-10
0.42512,0.464012,9.91142e-08,0.00109796,1.54965e-10
0.42513,0.464029,9.91827e-08,0.00109818,1.55254e-10
0.42514,0.464046,9.92515e-08,0.00109841,1.55544e-10
0.42515,0.464062,9.93203e-08,0.00109864,1.55835e-10
0.42516,0.464079,9.93893e-08,0.00109886,1.56128e-10
0.42517,0.464096,9.94583e-08,0.00109909,1.56421e-10
0.42518,0.464113,9.95276e-08,0.00109931,1.56716e-10
0.42519,0.46413,9.95969e-08,0.00109954,1.57013e-10
0.4252,0.464147,9.96664e-08,0.00109977,1.5731e-10
0.42521,0.464164,9.9736e-08,0.00109999,1.57609e-10
0.42522,0.464181,9.98057e-08,0.00110022,1.57909e-10
0.42523,0.464198,9.98755e-08,0.00110045,1.5821e-10
0.42524,0.464214,9.99455e-08,0.00110068,1.58512e-10
0.42525,0.464231,1.00016e-07,0.0011009,1.58816e-10
0.42526,0.464248,1.00086e-07,0.00110113,1.59121e-10
0.42527,0.464265,1.00156e-07,0.00110136,1.59427e-10
0.42528,0.464282,1.00227e-07,0.00110159,1.59735e-10
0.42529,0.464299,1.00297e-07,0.00110182,1.60043e-10
0.4253,0.464316,1.00368e-07,0.00110205,1.60353e-10
0.42531,0.464333,1.00439e-07,0.00110227,1.60665e-10
0.42532,0.46435,1.0051e-07,0.0011025,1.60977e-10
0.42533,0.464367,1.00581e-07,0.00110273,1.61291e-10
0.42534,0.464384,1.00652e-07,0.00110296,1.61606e-10
0.42535,0.464401,1.00724e-07,0.00110319,1.61923e-10
0.42536,0.464418,1.00795e-07,0.00110342,1.62241e-10
0.42537,0.464435,1.00867e-07,0.00110365,1.6256e-10
0.42538,0.464451,1.00939e-07,0.00110388,1.6288e-10
0.42539,0.464468,1.01011e-07,0.00110411,1.63202e-10
0.4254,0.464485,1.01083e-07,0.00110434,1.63525e-10
0.42541,0.464502,1.01155e-07,0.00110457,1.6385e-10
0.42542,0.464519,1.01227e-07,0.0011048,1.64176e-10
0.42543,0.464536,1.013e-07,0.00110504,1.64503e-10
0.42544,0.464553,1.01372e-07,0.00110527,1.64831e-10
0.42545,0.46457,1.01445e-07,0.0011055,1.65161e-10
0.42546,0.464587,1.01518e-07,0.00110573,1.65493e-10
0.42547,0.464604,1.01591e-07,0.00110596,1.65825e-10
0.42548,0.464621,1.01664e-07,0.00110619,1.66159e-10
0.42549,0.464638,1.01737e-07,0.00110643,1.66495e-10
0.4255,0.464655,1.01811e-07,0.00110666,1.66832e-10
0.42551,0.464672,1.01884e-07,0.00110689,1.6717e-10
0.42552,0.464689,1.01958e-07,0.00110712,1.67509e-10
0.42553,0.464706,1.02032e-07,0.00110736,1.6785e-10
0.42554,0.464723,1.02106e-07,0.00110759,1.68193e-10
0.42555,0.46474,1.0218e-07,0.00110782,1.68537e-10
0.42556,0.464757,1.02254e-07,0.00110806,1.68882e-10
0.42557,0.464774,1.02328e-07,0.00110829,1.69229e-10
0.42558,0.464791,1.02403e-07,0.00110853,1.69577e-10
0.42559,0.464808,1.02478e-07,0.00110876,1.69927e-10
0.4256,0.464825,1.02552e-07,0.00110899,1.70278e-10
0.42561,0.464842,1.02627e-07,0.00110923,1.7063e-10
0.42562,0.464859,1.02702e-07,0.00110946,1.70984e-10
0.42563,0.464876,1.02778e-07,0.0011097,1.7134e-10
0.42564,0.464894,1.02853e-07,0.00110993,1.71696e-10
0.42565,0.464911,1.02928e-07,0.00111017,1.72055e-10
0.42566,0.464928,1.03004e-07,0.00111041,1.72415e-10
0.42567,0.464945,1.0308e-07,0.00111064,1.72776e-10
0.42568,0.464962,1.03156e-07,0.00111088,1.73139e-10
0.42569,0.464979,1.03232e-07,0.00111111,1.73503e-10
0.4257,0.464996,1.03308e-07,0.00111135,1.73869e-10
0.42571,0.465013,1.03384e-07,0.00111159,1.74237e-10
0.42572,0.46503,1.03461e-07,0.00111182,1.74606e-10
0.42573,0.465047,1.03537e-07,0.00111206,1.74976e-10
0.42574,0.465064,1.03614e-07,0.0011123,1.75348e-10
0.42575,0.465081,1.03691e-07,0.00111254,1.75722e-10
0.42576,0.465098,1.03768e-07,0.00111277,1.76097e-10
0.42577,0.465115,1.03846e-07,0.00111301,1.76474e-10
0.42578,0.465133,1.03923e-07,0.00111325,1.76852e-10
0.42579,0.46515,1.04e-07,0.00111349,1.77232e-10
0.4258,0.465167,1.04078e-07,0.00111373,1.77613e-10
0.42581,0.465184,1.04156e-07,0.00111396,1.77996e-10
0.42582,0.465201,1.04234e-07,0.0011142,1.7838e-10
0.42583,0.465218,1.04312e-07,0.00111444,1.78767e-10
0.42584,0.465235,1.0439e-07,0.00111468,1.79154e-10
0.42585,0.465252,1.04469e-07,0.00111492,1.79544e-10
0.42586,0.465269,1.04547e-07,0.00111516,1.79935e-10
0.42587,0.465287,1.04626e-07,0.0011154,1.80327e-10
0.42588,0.465304,1.04705e-07,0.00111564,1.80721e-10
0.42589,0.465321,1.04784e-07,0.00111588,1.81117e-10
0.4259,0.465338,1.04863e-07,0.00111612,1.81515e-10
0.42591,0.465355,1.04942e-07,0.00111636,1.81914e-10
0.42592,0.465372,1.05022e-07,0.0011166,1.82315e-10
0.42593,0.465389,1.05101e-07,0.00111684,1.82717e-10
0.42594,0.465407,1.05181e-07,0.00111709,1.83121e-10
0.42595,0.465424,1.05261e-07,0.00111733,1.83527e-10
0.42596,0.465441,1.05341e-07,0.00111757,1.83935e-10
0.42597,0.465458,1.05421e-07,0.00111781,1.84344e-10
0.42598,0.465475,1.05501e-07,0.00111805,1.84755e-10
0.42599,0.465492,1.05582e-07,0.00111829,1.85167e-10
0.426,0.46551,1.05663e-07,0.00111854,1.85582e-10
0.42601,0.465527,1.05743e-07,0.00111878,1.85998e-10
0.42602,0.465544,1.05824e-07,0.00111902,1.86416e-10
0.42603,0.465561,1.05906e-07,0.00111927,1.86835e-10
0.42604,0.465578,1.05987e-07,0.00111951,1.87256e-10
0.42605,0.465596,1.06068e-07,0.00111975,1.87679e-10
0.42606,0.465613,1.0615e-07,0.00112,1.88104e-10
0.42607,0.46563,1.06232e-07,0.00112024,1.8853e-10
0.42608,0.465647,1.06314e-07,0.00112049,1.88959e-10
0.42609,0.465664,1.06396e-07,0.00112073,1.89389e-10
0.4261,0.465682,1.06478e-07,0.00112097,1.89821e-10
0.42611,0.465699,1.0656e-07,0.00112122,1.90254e-10
0.42612,0.465716,1.06643e-07,0.00112146,1.9069e-10
0.42613,0.465733,1.06726e-07,0.00112171,1.91127e-10
0.42614,0.465751,1.06809e-07,0.00112196,1.91566e-10
0.42615,0.465768,1.06892e-07,0.0011222,1.92007e-10
0.42616,0.465785,1.06975e-07,0.00112245,1.92449e-10
0.42617,0.465802,1.07058e-07,0.00112269,1.92894e-10
0.42618,0.465819,1.07142e-07,0.00112294,1.9334e-10
0.42619,0.465837,1.07226e-07,0.00112319,1.93788e-10
0.4262,0.465854,1.07309e-07,0.00112343,1.94239e-10
0.42621,0.465871,1.07393e-07,0.00112368,1.9469e-10
0.42622,0.465889,1.07478e-07,0.00112393,1.95144e-10
0.42623,0.465906,1.07562e-07,0.00112417,1.956e-10
0.42624,0.465923,1.07647e-07,0.00112442,1.96058e-10
0.42625,0.46594,1.07731e-07,0.00112467,1.96517e-10
0.42626,0.465958,1.07816e-07,0.00112492,1.96978e-10
0.42627,0.465975,1.07901e-07,0.00112517,1.97442e-10
0.42628,0.465992,1.07986e-07,0.00112542,1.97907e-10
0.42629,0.466009,1.08072e-07,0.00112566,1.98374e-10
0.4263,0.466027,1.08157e-07,0.00112591,1.98843e-10
0.42631,0.466044,1.08243e-07,0.00112616,1.99314e-10
0.42632,0.466061,1.08329e-07,0.00112641,1.99787e-10
0.42633,0.466079,1.08415e-07,0.00112666,2.00262e-10
0.42634,0.466096,1.08501e-07,0.00112691,2.00739e-10
0.42635,0.466113,1.08587e-07,0.00112716,2.01218e-10
0.42636,0.466131,1.08674e-07,0.00112741,2.01699e-10
0.42637,0.466148,1.08761e-07,0.00112766,2.02182e-10
0.42638,0.466165,1.08847e-07,0.00112791,2.02667e-10
0.42639,0.466183,1.08935e-07,0.00112816,2.03154e-10
0.4264,0.4662,1.09022e-07,0.00112841,2.03642e-10
0.42641,0.466217,1.09109e-07,0.00112867,2.04133e-10
0.42642,0.466235,1.09197e-07,0.00112892,2.04626e-10
0.42643,0.466252,1.09284e-07,0.00112917,2.05121e-10
0.42644,0.466269,1.09372e-07,0.00112942,2.05618e-10
0.42645,0.466287,1.0946e-07,0.00112967,2.06118e-10
0.42646,0.466304,1.09549e-07,0.00112993,2.06619e-10
0.42647,0.466321,1.09637e-07,0.00113018,2.07122e-10
0.42648,0.466339,1.09726e-07,0.00113043,2.07627e-10
0.42649,0.466356,1.09815e-07,0.00113069,2.08135e-10
0.4265,0.466373,1.09904e-07,0.00113094,2.08645e-10
0.42651,0.466391,1.09993e-07,0.00113119,2.09156e-10
0.42652,0.466408,1.10082e-07,0.00113145,2.0967e-10
0.42653,0.466426,1.10172e-07,0.0011317,2.10186e-10
0.42654,0.466443,1.10261e-07,0.00113195,2.10704e-10
0.42655,0.46646,1.10351e-07,0.00113221,2.11224e-10
0.42656,0.466478,1.10441e-07,0.00113246,2.11747e-10
0.42657,0.466495,1.10532e-07,0.00113272,2.12271e-10
0.42658,0.466512,1.10622e-07,0.00113297,2.12798e-10
0.42659,0.46653,1.10713e-07,0.00113323,2.13327e-10
0.4266,0.466547,1.10803e-07,0.00113349,2.13858e-10
0.42661,0.466565,1.10894e-07,0.00113374,2.14391e-10
0.42662,0.466582,1.10985e-07,0.001134,2.14927e-10
0.42663,0.4666,1.11077e-07,0.00113425,2.15464e-10
0.42664,0.466617,1.11168e-07,0.00113451,2.16004e-10
0.42665,0.466634,1.1126e-07,0.00113477,2.16546e-10
0.42666,0.466652,1.11352e-07,0.00113502,2.17091e-10
0.42667,0.466669,1.11444e-07,0.00113528,2.17638e-10
0.42668,0.466687,1.11536e-07,0.00113554,2.18187e-10
0.42669,0.466704,1.11629e-07,0.0011358,2.18738e-10
0.4267,0.466722,1.11721e-07,0.00113605,2.19291e-10
0.42671,0.466739,1.11814e-07,0.00113631,2.19847e-10
0.42672,0.466757,1.11907e-07,0.00113657,2.20405e-10
0.42673,0.466774,1.12e-07,0.00113683,2.20966e-10
0.42674,0.466791,1.12094e-07,0.00113709,2.21528e-10
0.42675,0.466809,1.12187e-07,0.00113735,2.22093e-10
0.42676,0.466826,1.12281e-07,0.00113761,2.22661e-10
0.42677,0.466844,1.12375e-07,0.00113787,2.23231e-10
0.42678,0.466861,1.12469e-07,0.00113813,2.23803e-10
0.42679,0.466879,1.12564e-07,0.00113839,2.24377e-10
0.4268,0.466896,1.12658e-07,0.00113865,2.24954e-10
0.42681,0.466914,1.12753e-07,0.00113891,2.25533e-10
0.42682,0.466931,1.12848e-07,0.00113917,2.26115e-10
0.42683,0.466949,1.12943e-07,0.00113943,2.26699e-10
0.42684,0.466966,1.13038e-07,0.00113969,2.27286e-10
0.42685,0.466984,1.13134e-07,0.00113995,2.27875e-10
0.42686,0.467001,1.13229e-07,0.00114021,2.28466e-10
0.42687,0.467019,1.13325e-07,0.00114048,2.2906e-10
0.42688,0.467036,1.13422e-07,0.00114074,2.29656e-10
0.42689,0.467054,1.13518e-07,0.001141,2.30255e-10
0.4269,0.467071,1.13614e-07,0.00114126,2.30856e-10
0.42691,0.467089,1.13711e-07,0.00114153,2.3146e-10
0.42692,0.467106,1.13808e-07,0.00114179,2.32066e-10
0.42693,0.467124,1.13905e-07,0.00114205,2.32675e-10
0.42694,0.467142,1.14002e-07,0.00114232,2.33286e-10
0.42695,0.467159,1.141e-07,0.00114258,2.339e-10
0.42696,0.467177,1.14198e-07,0.00114284,2.34516e-10
0.42697,0.467194,1.14295e-07,0.00114311,2.35135e-10
0.42698,0.467212,1.14394e-07,0.00114337,2.35756e-10
0.42699,0.467229,1.14492e-07,0.00114364,2.3638e-10
0.427,0.4687,1.93999e-07,0.00118083,5.04004e-10
0.42701,0.468718,1.94172e-07,0.00118113,5.05173e-10
0.42702,0.468736,1.94344e-07,0.00118143,5.06346e-10
0.42703,0.468754,1.94517e-07,0.00118173,5.07524e-10
0.42704,0.468772,1.9469e-07,0.00118204,5.08706e-10
0.42705,0.46879,1.94864e-07,0.00118234,5.09894e-10
0.42706,0.468809,1.95038e-07,0.00118264,5.11086e-10
0.42707,0.468827,1.95213e-07,0.00118295,5.12283e-10
0.42708,0.468845,1.95388e-07,0.00118325,5.13485e-10
0.42709,0.468863,1.95563e-07,0.00118356,5.14692e-10
0.4271,0.468881,1.95739e-07,0.00118386,5.15904e-10
0.42711,0.4689,1.95915e-07,0.00118417,5.17121e-10
0.42712,0.468918,1.96092e-07,0.00118447,5.18343e-10
0.42713,0.468936,1.96269e-07,0.00118478,5.19569e-10
0.42714,0.468954,1.96447e-07,0.00118508,5.20801e-10
0.42715,0.468972,1.96625e-07,0.00118539,5.22038e-10
0.42716,0.468991,1.96803e-07,0.00118569,5.2328e-10
0.42717,0.469009,1.96982e-07,0.001186,5.24527e-10
0.42718,0.469027,1.97161e-07,0.00118631,5.25779e-10
0.42719,0.469045,1.9734e-07,0.00118662,5.27036e-10
0.4272,0.469063,1.9752e-07,0.00118692,5.28298e-10
0.42721,0.469082,1.97701e-07,0.00118723,5.29566e-10
0.42722,0.4691,1.97882e-07,0.00118754,5.30838e-10
0.42723,0.469118,1.98063e-07,0.00118785,5.32116e-10
0.42724,0.469136,1.98245e-07,0.00118816,5.334e-10
0.42725,0.469155,1.98427e-07,0.00118846,5.34688e-10
0.42726,0.469173,1.9861e-07,0.00118877,5.35982e-10
0.42727,0.469191,1.98793e-07,0.00118908,5.37281e-10
0.42728,0.469209,1.98976e-07,0.00118939,5.38586e-10
0.42729,0.469228,1.9916e-07,0.0011897,5.39896e-10
0.4273,0.469246,1.99344e-07,0.00119001,5.41211e-10
0.42731,0.469264,1.99529e-07,0.00119032,5.42532e-10
0.42732,0.469283,1.99715e-07,0.00119063,5.43858e-10
0.42733,0.469301,1.999e-07,0.00119094,5.4519e-10
0.42734,0.469319,2.00086e-07,0.00119126,5.46527e-10
0.42735,0.469337,2.00273e-07,0.00119157,5.4787e-10
0.42736,0.469356,2.0046e-07,0.00119188,5.49219e-10
0.42737,0.469374,2.00647e-07,0.00119219,5.50573e-10
0.42738,0.469392,2.00835e-07,0.0011925,5.51932e-10
0.42739,0.469411,2.01024e-07,0.00119282,5.53298e-10
0.4274,0.469429,2.01212e-07,0.00119313,5.54669e-10
0.42741,0.469447,2.01402e-07,0.00119344,5.56045e-10
0.42742,0.469466,2.01591e-07,0.00119376,5.57428e-10
0.42743,0.469484,2.01782e-07,0.00119407,5.58816e-10
0.42744,0.469502,2.01972e-07,0.00119439,5.6021e-10
0.42745,0.469521,2.02163e-07,0.0011947,5.6161e-10
0.42746,0.469539,2.02355e-07,0.00119501,5.63016e-10
0.42747,0.469557,2.02547e-07,0.00119533,5.64428e-10
0.42748,0.469576,2.02739e-07,0.00119565,5.65845e-10
0.42749,0.469594,2.02932e-07,0.00119596,5.67269e-10
0.4275,0.469613,2.03126e-07,0.00119628,5.68698e-10
0.42751,0.469631,2.0332e-07,0.00119659,5.70134e-10
0.42752,0.469649,2.03514e-07,0.00119691,5.71576e-10
0.42753,0.469668,2.03709e-07,0.00119723,5.73023e-10
0.42754,0.469686,2.03904e-07,0.00119754,5.74477e-10
0.42755,0.469704,2.041e-07,0.00119786,5.75937e-10
0.42756,0.469723,2.04296e-07,0.00119818,5.77403e-10
0.42757,0.469741,2.04492e-07,0.0011985,5.78875e-10
0.42758,0.46976,2.0469e-07,0.00119882,5.80353e-10
0.42759,0.469778,2.04887e-07,0.00119913,5.81838e-10
0.4276,0.469796,2.05085e-07,0.00119945,5.83329e-10
0.42761,0.469815,2.05284e-07,0.00119977,5.84826e-10
0.42762,0.469833,2.05483e-07,0.00120009,5.8633e-10
0.42763,0.469852,2.05683e-07,0.00120041,5.8784e-10
0.42764,0.46987,2.05883e-07,0.00120073,5.89356e-10
0.42765,0.469889,2.06083e-07,0.00120105,5.90879e-10
0.42766,0.469907,2.06284e-07,0.00120137,5.92408e-10
0.42767,0.469926,2.06486e-07,0.00120169,5.93944e-10
0.42768,0.469944,2.06688e-07,0.00120201,5.95486e-10
0.42769,0.469963,2.0689e-07,0.00120234,5.97035e-10
0.4277,0.469981,2.07093e-07,0.00120266,5.9859e-10
0.42771,0.469999,2.07296e-07,0.00120298,6.00152e-10
0.42772,0.470018,2.075e-07,0.0012033,6.01721e-10
