beta,avg_plaq,plaq_var,avg_sus,sus_var
0.44008,0.852697,4.71168e-05,0.0225262,3.47928e-06
0.44009,0.852806,4.70118e-05,0.0224997,3.47528e-06
0.4401,0.852916,4.6907e-05,0.0224732,3.47128e-06
0.44011,0.853025,4.68023e-05,0.0224467,3.46727e-06
0.44012,0.853134,4.66979e-05,0.0224202,3.46325e-06
0.44013,0.853243,4.65936e-05,0.0223938,3.45923e-06
0.44014,0.853351,4.64896e-05,0.0223674,3.45519e-06
0.44015,0.85346,4.63856e-05,0.022341,3.45115e-06
0.44016,0.853569,4.62819e-05,0.0223146,3.44709e-06
0.44017,0.853677,4.61784e-05,0.0222882,3.44303e-06
0.44018,0.853785,4.6075e-05,0.0222619,3.43896e-06
0.44019,0.853893,4.59718e-05,0.0222355,3.43488e-06
0.4402,0.854001,4.58688e-05,0.0222092,3.4308e-06
0.44021,0.854109,4.5766e-05,0.0221829,3.42671e-06
0.44022,0.854217,4.56633e-05,0.0221567,3.4226e-06
0.44023,0.854325,4.55609e-05,0.0221304,3.41849e-06
0.44024,0.854432,4.54586e-05,0.0221042,3.41438e-06
0.44025,0.854539,4.53564e-05,0.0220779,3.41025e-06
0.44026,0.854647,4.52545e-05,0.0220518,3.40612e-06
0.44027,0.854754,4.51528e-05,0.0220256,3.40198e-06
0.44028,0.854861,4.50512e-05,0.0219994,3.39783e-06
0.44029,0.854968,4.49498e-05,0.0219733,3.39367e-06
0.4403,0.855074,4.48485e-05,0.0219472,3.38951e-06
0.44031,0.855181,4.47475e-05,0.0219211,3.38534e-06
0.44032,0.855287,4.46466e-05,0.021895,3.38116e-06
0.44033,0.855394,4.45459e-05,0.0218689,3.37697e-06
0.44034,0.8555,4.44454e-05,0.0218429,3.37278e-06
0.44035,0.855606,4.43451e-05,0.0218169,3.36858e-06
0.44036,0.855712,4.42449e-05,0.0217909,3.36437e-06
0.44037,0.855818,4.41449e-05,0.0217649,3.36016e-06
0.44038,0.855924,4.40451e-05,0.0217389,3.35594e-06
0.44039,0.856029,4.39455e-05,0.021713,3.35171e-06
0.4404,0.856135,4.3846e-05,0.0216871,3.34747e-06
0.44041,0.85624,4.37468e-05,0.0216612,3.34323e-06
0.44042,0.856345,4.36477e-05,0.0216353,3.33898e-06
0.44043,0.85645,4.35488e-05,0.0216094,3.33472e-06
0.44044,0.856555,4.345e-05,0.0215836,3.33046e-06
0.44045,0.85666,4.33514e-05,0.0215578,3.32619e-06
0.44046,0.856765,4.3253e-05,0.021532,3.32192e-06
0.44047,0.856869,4.31548e-05,0.0215062,3.31763e-06
0.44048,0.856974,4.30568e-05,0.0214804,3.31334e-06
0.44049,0.857078,4.29589e-05,0.0214547,3.30905e-06
0.4405,0.857182,4.28612e-05,0.021429,3.30475e-06
0.44051,0.857286,4.27637e-05,0.0214033,3.30044e-06
0.44052,0.85739,4.26664e-05,0.0213776,3.29613e-06
0.44053,0.857494,4.25692e-05,0.0213519,3.2918e-06
0.44054,0.857598,4.24722e-05,0.0213263,3.28748e-06
0.44055,0.857702,4.23754e-05,0.0213007,3.28315e-06
0.44056,0.857805,4.22788e-05,0.0212751,3.27881e-06
0.44057,0.857908,4.21823e-05,0.0212495,3.27446e-06
0.44058,0.858012,4.2086e-05,0.0212239,3.27011e-06
0.44059,0.858115,4.19899e-05,0.0211984,3.26576e-06
0.4406,0.858218,4.18939e-05,0.0211729,3.2614e-06
0.44061,0.85832,4.17982e-05,0.0211474,3.25703e-06
0.44062,0.858423,4.17026e-05,0.0211219,3.25265e-06
0.44063,0.858526,4.16072e-05,0.0210965,3.24828e-06
0.44064,0.858628,4.15119e-05,0.021071,3.24389e-06
0.44065,0.858731,4.14168e-05,0.0210456,3.2395e-06
0.44066,0.858833,4.13219e-05,0.0210202,3.23511e-06
0.44067,0.858935,4.12272e-05,0.0209949,3.23071e-06
0.44068,0.859037,4.11327e-05,0.0209695,3.2263e-06
0.44069,0.859139,4.10383e-05,0.0209442,3.22189e-06
0.4407,0.85924,4.09441e-05,0.0209189,3.21747e-06
0.44071,0.859342,4.08501e-05,0.0208936,3.21305e-06
0.44072,0.859444,4.07562e-05,0.0208683,3.20863e-06
0.44073,0.859545,4.06625e-05,0.0208431,3.20419e-06
0.44074,0.859646,4.0569e-05,0.0208178,3.19976e-06
0.44075,0.859747,4.04757e-05,0.0207926,3.19532e-06
0.44076,0.859848,4.03825e-05,0.0207675,3.19087e-06
0.44077,0.859949,4.02895e-05,0.0207423,3.18642e-06
0.44078,0.86005,4.01967e-05,0.0207172,3.18196e-06
0.44079,0.86015,4.0104e-05,0.020692,3.1775e-06
0.4408,0.860251,4.00115e-05,0.0206669,3.17304e-06
0.44081,0.860351,3.99192e-05,0.0206419,3.16857e-06
0.44082,0.860452,3.98271e-05,0.0206168,3.1641e-06
0.44083,0.860552,3.97351e-05,0.0205918,3.15962e-06
0.44084,0.860652,3.96433e-05,0.0205668,3.15513e-06
0.44085,0.860752,3.95517e-05,0.0205418,3.15065e-06
0.44086,0.860851,3.94602e-05,0.0205168,3.14615e-06
0.44087,0.860951,3.93689e-05,0.0204919,3.14166e-06
0.44088,0.861051,3.92778e-05,0.0204669,3.13716e-06
0.44089,0.86115,3.91869e-05,0.020442,3.13265e-06
0.4409,0.861249,3.90961e-05,0.0204171,3.12815e-06
0.44091,0.861348,3.90055e-05,0.0203923,3.12363e-06
0.44092,0.861448,3.89151e-05,0.0203674,3.11912e-06
0.44093,0.861546,3.88248e-05,0.0203426,3.1146e-06
0.44094,0.861645,3.87347e-05,0.0203178,3.11007e-06
0.44095,0.861744,3.86448e-05,0.020293,3.10554e-06
0.44096,0.861842,3.8555e-05,0.0202683,3.10101e-06
0.44097,0.861941,3.84654e-05,0.0202435,3.09648e-06
0.44098,0.862039,3.8376e-05,0.0202188,3.09194e-06
0.44099,0.862137,3.82868e-05,0.0201941,3.0874e-06
0.441,0.845602,9.9766e-05,0.0251779,6.87092e-06
0.44101,0.845725,9.95862e-05,0.025149,6.86871e-06
0.44102,0.845847,9.94065e-05,0.0251202,6.86647e-06
0.44103,0.845969,9.92271e-05,0.0250914,6.8642e-06
0.44104,0.846091,9.90479e-05,0.0250626,6.8619e-06
0.44105,0.846213,9.88689e-05,0.0250338,6.85958e-06
0.44106,0.846334,9.86901e-05,0.025005,6.85722e-06
0.44107,0.846456,9.85115e-05,0.0249763,6.85484e-06
0.44108,0.846577,9.83331e-05,0.0249475,6.85243e-06
0.44109,0.846698,9.8155e-05,0.0249188,6.84999e-06
0.4411,0.846819,9.79771e-05,0.0248901,6.84752e-06
0.44111,0.84694,9.77994e-05,0.0248614,6.84503e-06
0.44112,0.847061,9.76219e-05,0.0248327,6.84251e-06
0.44113,0.847181,9.74446e-05,0.0248041,6.83995e-06
0.44114,0.847302,9.72675e-05,0.0247754,6.83738e-06
0.44115,0.847422,9.70907e-05,0.0247468,6.83477e-06
0.44116,0.847542,9.69141e-05,0.0247182,6.83213e-06
0.44117,0.847662,9.67377e-05,0.0246896,6.82947e-06
0.44118,0.847782,9.65615e-05,0.024661,6.82678e-06
0.44119,0.847902,9.63855e-05,0.0246324,6.82406e-06
0.4412,0.848022,9.62097e-05,0.0246038,6.82132e-06
0.44121,0.848141,9.60342e-05,0.0245753,6.81855e-06
0.44122,0.848261,9.58588e-05,0.0245468,6.81575e-06
0.44123,0.84838,9.56837e-05,0.0245183,6.81292e-06
0.44124,0.848499,9.55088e-05,0.0244898,6.81007e-06
0.44125,0.848618,9.53341e-05,0.0244613,6.80718e-06
0.44126,0.848737,9.51596e-05,0.0244328,6.80428e-06
0.44127,0.848855,9.49854e-05,0.0244044,6.80134e-06
0.44128,0.848974,9.48113e-05,0.0243759,6.79838e-06
0.44129,0.849092,9.46375e-05,0.0243475,6.79539e-06
0.4413,0.849211,9.44639e-05,0.0243191,6.79238e-06
0.44131,0.849329,9.42905e-05,0.0242907,6.78934e-06
0.44132,0.849447,9.41173e-05,0.0242624,6.78627e-06
0.44133,0.849565,9.39443e-05,0.024234,6.78317e-06
0.44134,0.849682,9.37716e-05,0.0242057,6.78005e-06
0.44135,0.8498,9.3599e-05,0.0241774,6.7769e-06
0.44136,0.849917,9.34267e-05,0.0241491,6.77373e-06
0.44137,0.850035,9.32546e-05,0.0241208,6.77053e-06
0.44138,0.850152,9.30827e-05,0.0240925,6.76731e-06
0.44139,0.850269,9.2911e-05,0.0240643,6.76406e-06
0.4414,0.850386,9.27395e-05,0.024036,6.76078e-06
0.44141,0.850502,9.25683e-05,0.0240078,6.75747e-06
0.44142,0.850619,9.23973e-05,0.0239796,6.75415e-06
0.44143,0.850736,9.22264e-05,0.0239515,6.75079e-06
0.44144,0.850852,9.20558e-05,0.0239233,6.74741e-06
0.44145,0.850968,9.18854e-05,0.0238951,6.74401e-06
0.44146,0.851084,9.17153e-05,0.023867,6.74058e-06
0.44147,0.8512,9.15453e-05,0.0238389,6.73712e-06
0.44148,0.851316,9.13755e-05,0.0238108,6.73364e-06
0.44149,0.851431,9.1206e-05,0.0237827,6.73013e-06
0.4415,0.851547,9.10367e-05,0.0237547,6.7266e-06
0.44151,0.851662,9.08676e-05,0.0237266,6.72305e-06
0.44152,0.851778,9.06987e-05,0.0236986,6.71946e-06
0.44153,0.851893,9.053e-05,0.0236706,6.71586e-06
0.44154,0.852008,9.03615e-05,0.0236426,6.71223e-06
0.44155,0.852123,9.01933e-05,0.0236146,6.70857e-06
0.44156,0.852237,9.00253e-05,0.0235867,6.70489e-06
0.44157,0.852352,8.98574e-05,0.0235587,6.70119e-06
0.44158,0.852466,8.96898e-05,0.0235308,6.69746e-06
0.44159,0.852581,8.95224e-05,0.0235029,6.69371e-06
0.4416,0.852695,8.93552e-05,0.023475,6.68993e-06
0.44161,0.852809,8.91883e-05,0.0234472,6.68613e-06
0.44162,0.852923,8.90215e-05,0.0234193,6.6823e-06
0.44163,0.853036,8.8855e-05,0.0233915,6.67845e-06
0.44164,0.85315,8.86886e-05,0.0233637,6.67458e-06
0.44165,0.853263,8.85225e-05,0.0233359,6.67068e-06
0.44166,0.853377,8.83566e-05,0.0233081,6.66676e-06
0.44167,0.85349,8.81909e-05,0.0232803,6.66282e-06
0.44168,0.853603,8.80255e-05,0.0232526,6.65885e-06
0.44169,0.853716,8.78602e-05,0.0232249,6.65486e-06
0.4417,0.853829,8.76952e-05,0.0231972,6.65084e-06
0.44171,0.853941,8.75303e-05,0.0231695,6.6468e-06
0.44172,0.854054,8.73657e-05,0.0231418,6.64274e-06
0.44173,0.854166,8.72013e-05,0.0231142,6.63866e-06
0.44174,0.854279,8.70371e-05,0.0230866,6.63455e-06
0.44175,0.854391,8.68731e-05,0.023059,6.63042e-06
0.44176,0.854503,8.67094e-05,0.0230314,6.62627e-06
0.44177,0.854615,8.65458e-05,0.0230038,6.62209e-06
0.44178,0.854726,8.63825e-05,0.0229762,6.61789e-06
0.44179,0.854838,8.62193e-05,0.0229487,6.61367e-06
0.4418,0.854949,8.60564e-05,0.0229212,6.60942e-06
0.44181,0.855061,8.58937e-05,0.0228937,6.60516e-06
0.44182,0.855172,8.57312e-05,0.0228662,6.60087e-06
0.44183,0.855283,8.55689e-05,0.0228388,6.59655e-06
0.44184,0.855394,8.54069e-05,0.0228113,6.59222e-06
0.44185,0.855505,8.5245e-05,0.0227839,6.58786e-06
0.44186,0.855615,8.50833e-05,0.0227565,6.58349e-06
0.44187,0.855726,8.49219e-05,0.0227291,6.57908e-06
0.44188,0.855836,8.47607e-05,0.0227018,6.57466e-06
0.44189,0.855947,8.45997e-05,0.0226744,6.57022e-06
0.4419,0.856057,8.44389e-05,0.0226471,6.56575e-06
0.44191,0.856167,8.42783e-05,0.0226198,6.56127e-06
0.44192,0.856277,8.41179e-05,0.0225925,6.55676e-06
0.44193,0.856386,8.39578e-05,0.0225653,6.55223e-06
0.44194,0.856496,8.37978e-05,0.022538,6.54767e-06
0.44195,0.856605,8.36381e-05,0.0225108,6.5431e-06
0.44196,0.856715,8.34786e-05,0.0224836,6.53851e-06
0.44197,0.856824,8.33192e-05,0.0224564,6.53389e-06
0.44198,0.856933,8.31601e-05,0.0224292,6.52925e-06
0.44199,0.857042,8.30013e-05,0.0224021,6.52459e-06
0.442,0.857151,8.28426e-05,0.022375,6.51992e-06
0.44201,0.857259,8.26841e-05,0.0223478,6.51522e-06
0.44202,0.857368,8.25258e-05,0.0223208,6.5105e-06
0.44203,0.857476,8.23678e-05,0.0222937,6.50575e-06
0.44204,0.857585,8.221e-05,0.0222666,6.50099e-06
0.44205,0.857693,8.20523e-05,0.0222396,6.49621e-06
0.44206,0.857801,8.18949e-05,0.0222126,6.49141e-06
0.44207,0.857909,8.17377e-05,0.0221856,6.48658e-06
0.44208,0.858017,8.15807e-05,0.0221587,6.48174e-06
0.44209,0.858124,8.14239e-05,0.0221317,6.47688e-06
0.4421,0.858232,8.12674e-05,0.0221048,6.47199e-06
0.44211,0.858339,8.1111e-05,0.0220779,6.46709e-06
0.44212,0.858446,8.09549e-05,0.022051,6.46217e-06
0.44213,0.858553,8.07989e-05,0.0220241,6.45722e-06
0.44214,0.85866,8.06432e-05,0.0219973,6.45226e-06
0.44215,0.858767,8.04877e-05,0.0219705,6.44728e-06
0.44216,0.858874,8.03324e-05,0.0219437,6.44228e-06
0.44217,0.85898,8.01773e-05,0.0219169,6.43725e-06
0.44218,0.859087,8.00224e-05,0.0218901,6.43221e-06
0.44219,0.859193,7.98677e-05,0.0218634,6.42715e-06
0.4422,0.859299,7.97132e-05,0.0218367,6.42207e-06
0.44221,0.859405,7.9559e-05,0.02181,6.41697e-06
0.44222,0.859511,7.94049e-05,0.0217833,6.41185e-06
0.44223,0.859617,7.92511e-05,0.0217566,6.40672e-06
0.44224,0.859723,7.90974e-05,0.02173,6.40156e-06
0.44225,0.859828,7.8944e-05,0.0217034,6.39639e-06
0.44226,0.859934,7.87908e-05,0.0216768,6.39119e-06
0.44227,0.860039,7.86378e-05,0.0216502,6.38598e-06
0.44228,0.860144,7.8485e-05,0.0216236,6.38075e-06
0.44229,0.860249,7.83324e-05,0.0215971,6.3755e-06
0.4423,0.860354,7.81801e-05,0.0215706,6.37023e-06
0.44231,0.860459,7.80279e-05,0.0215441,6.36495e-06
0.44232,0.860564,7.78759e-05,0.0215176,6.35964e-06
0.44233,0.860668,7.77242e-05,0.0214912,6.35432e-06
0.44234,0.860772,7.75726e-05,0.0214648,6.34898e-06
0.44235,0.860877,7.74213e-05,0.0214383,6.34362e-06
0.44236,0.860981,7.72702e-05,0.021412,6.33824e-06
0.44237,0.861085,7.71193e-05,0.0213856,6.33285e-06
0.44238,0.861189,7.69686e-05,0.0213593,6.32743e-06
0.44239,0.861292,7.68181e-05,0.0213329,6.322e-06
0.4424,0.861396,7.66678e-05,0.0213066,6.31656e-06
0.44241,0.8615,7.65177e-05,0.0212804,6.31109e-06
0.44242,0.861603,7.63678e-05,0.0212541,6.30561e-06
0.44243,0.861706,7.62182e-05,0.0212279,6.30011e-06
0.44244,0.861809,7.60687e-05,0.0212016,6.29459e-06
0.44245,0.861912,7.59194e-05,0.0211755,6.28906e-06
0.44246,0.862015,7.57704e-05,0.0211493,6.2835e-06
0.44247,0.862118,7.56216e-05,0.0211231,6.27794e-06
0.44248,0.86222,7.54729e-05,0.021097,6.27235e-06
0.44249,0.862323,7.53245e-05,0.0210709,6.26675e-06
0.4425,0.862425,7.51763e-05,0.0210448,6.26113e-06
0.44251,0.862527,7.50283e-05,0.0210188,6.25549e-06
0.44252,0.86263,7.48805e-05,0.0209927,6.24984e-06
0.44253,0.862731,7.47329e-05,0.0209667,6.24417e-06
0.44254,0.862833,7.45855e-05,0.0209407,6.23848e-06
0.44255,0.862935,7.44383e-05,0.0209147,6.23278e-06
0.44256,0.863037,7.42914e-05,0.0208888,6.22706e-06
0.44257,0.863138,7.41446e-05,0.0208628,6.22133e-06
0.44258,0.863239,7.3998e-05,0.0208369,6.21558e-06
0.44259,0.863341,7.38517e-05,0.020811,6.20981e-06
0.4426,0.863442,7.37055e-05,0.0207852,6.20403e-06
0.44261,0.863543,7.35596e-05,0.0207593,6.19823e-06
0.44262,0.863643,7.34139e-05,0.0207335,6.19242e-06
0.44263,0.863744,7.32683e-05,0.0207077,6.18659e-06
0.44264,0.863845,7.3123e-05,0.0206819,6.18074e-06
0.44265,0.863945,7.29779e-05,0.0206562,6.17488e-06
0.44266,0.864046,7.2833e-05,0.0206304,6.169e-06
0.44267,0.864146,7.26883e-05,0.0206047,6.16311e-06
0.44268,0.864246,7.25438e-05,0.020579,6.1572e-06
0.44269,0.864346,7.23995e-05,0.0205534,6.15128e-06
0.4427,0.864446,7.22554e-05,0.0205277,6.14534e-06
0.44271,0.864545,7.21115e-05,0.0205021,6.13939e-06
0.44272,0.864645,7.19678e-05,0.0204765,6.13342e-06
0.44273,0.864744,7.18244e-05,0.0204509,6.12744e-06
0.44274,0.864844,7.16811e-05,0.0204254,6.12144e-06
0.44275,0.864943,7.1538e-05,0.0203998,6.11543e-06
0.44276,0.865042,7.13952e-05,0.0203743,6.1094e-06
0.44277,0.865141,7.12525e-05,0.0203488,6.10336e-06
0.44278,0.86524,7.11101e-05,0.0203234,6.0973e-06
0.44279,0.865338,7.09678e-05,0.0202979,6.09123e-06
0.4428,0.865437,7.08258e-05,0.0202725,6.08515e-06
0.44281,0.865535,7.0684e-05,0.0202471,6.07905e-06
0.44282,0.865634,7.05423e-05,0.0202217,6.07294e-06
0.44283,0.865732,7.04009e-05,0.0201964,6.06681e-06
0.44284,0.86583,7.02597e-05,0.0201711,6.06067e-06
0.44285,0.865928,7.01187e-05,0.0201458,6.05451e-06
0.44286,0.866026,6.99778e-05,0.0201205,6.04834e-06
0.44287,0.866124,6.98372e-05,0.0200952,6.04216e-06
0.44288,0.866221,6.96968e-05,0.02007,6.03596e-06
0.44289,0.866319,6.95566e-05,0.0200448,6.02975e-06
0.4429,0.866416,6.94166e-05,0.0200196,6.02353e-06
0.44291,0.866513,6.92768e-05,0.0199944,6.01729e-06
0.44292,0.86661,6.91372e-05,0.0199692,6.01104e-06
0.44293,0.866707,6.89978e-05,0.0199441,6.00477e-06
0.44294,0.866804,6.88586e-05,0.019919,5.9985e-06
0.44295,0.866901,6.87197e-05,0.0198939,5.99221e-06
0.44296,0.866998,6.85809e-05,0.0198689,5.9859e-06
0.44297,0.867094,6.84423e-05,0.0198438,5.97959e-06
0.44298,0.867191,6.83039e-05,0.0198188,5.97326e-06
0.44299,0.867287,6.81657e-05,0.0197939,5.96691e-06
0.443,0.884042,3.8407e-06,0.0148211,4.53747e-07
0.44301,0.884114,3.8284e-06,0.014802,4.52531e-07
0.44302,0.884185,3.81613e-06,0.014783,4.51316e-07
0.44303,0.884257,3.8039e-06,0.014764,4.50104e-07
0.44304,0.884329,3.79171e-06,0.0147451,4.48895e-07
0.44305,0.884401,3.77955e-06,0.0147261,4.47687e-07
0.44306,0.884472,3.76742e-06,0.0147072,4.46482e-07
0.44307,0.884544,3.75534e-06,0.0146883,4.45279e-07
0.44308,0.884615,3.74329e-06,0.0146694,4.44079e-07
0.44309,0.884686,3.73127e-06,0.0146506,4.4288e-07
0.4431,0.884757,3.71929e-06,0.0146317,4.41685e-07
0.44311,0.884828,3.70735e-06,0.0146129,4.40491e-07
0.44312,0.884899,3.69544e-06,0.0145942,4.393e-07
0.44313,0.88497,3.68357e-06,0.0145754,4.38111e-07
0.44314,0.885041,3.67173e-06,0.0145567,4.36924e-07
0.44315,0.885112,3.65993e-06,0.0145379,4.35739e-07
0.44316,0.885182,3.64816e-06,0.0145193,4.34557e-07
0.44317,0.885253,3.63643e-06,0.0145006,4.33377e-07
0.44318,0.885323,3.62474e-06,0.0144819,4.322e-07
0.44319,0.885394,3.61308e-06,0.0144633,4.31025e-07
0.4432,0.885464,3.60145e-06,0.0144447,4.29852e-07
0.44321,0.885534,3.58986e-06,0.0144261,4.28681e-07
0.44322,0.885604,3.5783e-06,0.0144076,4.27513e-07
0.44323,0.885674,3.56678e-06,0.014389,4.26347e-07
0.44324,0.885744,3.55529e-06,0.0143705,4.25183e-07
0.44325,0.885814,3.54384e-06,0.0143521,4.24022e-07
0.44326,0.885883,3.53242e-06,0.0143336,4.22862e-07
0.44327,0.885953,3.52104e-06,0.0143151,4.21706e-07
0.44328,0.886023,3.50969e-06,0.0142967,4.20551e-07
0.44329,0.886092,3.49837e-06,0.0142783,4.19399e-07
0.4433,0.886161,3.48709e-06,0.01426,4.18249e-07
0.44331,0.886231,3.47584e-06,0.0142416,4.17101e-07
0.44332,0.8863,3.46462e-06,0.0142233,4.15956e-07
0.44333,0.886369,3.45344e-06,0.014205,4.14813e-07
0.44334,0.886438,3.4423e-06,0.0141867,4.13672e-07
0.44335,0.886507,3.43118e-06,0.0141684,4.12534e-07
0.44336,0.886576,3.42011e-06,0.0141502,4.11398e-07
0.44337,0.886644,3.40906e-06,0.014132,4.10264e-07
0.44338,0.886713,3.39805e-06,0.0141138,4.09133e-07
0.44339,0.886781,3.38707e-06,0.0140956,4.08003e-07
0.4434,0.88685,3.37612e-06,0.0140775,4.06877e-07
0.44341,0.886918,3.36521e-06,0.0140594,4.05752e-07
0.44342,0.886987,3.35433e-06,0.0140413,4.0463e-07
0.44343,0.887055,3.34348e-06,0.0140232,4.0351e-07
0.44344,0.887123,3.33267e-06,0.0140051,4.02392e-07
0.44345,0.887191,3.32188e-06,0.0139871,4.01277e-07
0.44346,0.887259,3.31114e-06,0.0139691,4.00164e-07
0.44347,0.887327,3.30042e-06,0.0139511,3.99053e-07
0.44348,0.887394,3.28973e-06,0.0139331,3.97944e-07
0.44349,0.887462,3.27908e-06,0.0139152,3.96838e-07
0.4435,0.88753,3.26846e-06,0.0138973,3.95734e-07
0.44351,0.887597,3.25788e-06,0.0138794,3.94633e-07
0.44352,0.887665,3.24732e-06,0.0138615,3.93533e-07
0.44353,0.887732,3.2368e-06,0.0138437,3.92436e-07
0.44354,0.887799,3.22631e-06,0.0138258,3.91342e-07
0.44355,0.887866,3.21585e-06,0.013808,3.90249e-07
0.44356,0.887933,3.20543e-06,0.0137902,3.89159e-07
0.44357,0.888,3.19503e-06,0.0137725,3.88071e-07
0.44358,0.888067,3.18467e-06,0.0137547,3.86986e-07
0.44359,0.888134,3.17434e-06,0.013737,3.85902e-07
0.4436,0.888201,3.16404e-06,0.0137193,3.84822e-07
0.44361,0.888267,3.15377e-06,0.0137017,3.83743e-07
0.44362,0.888334,3.14353e-06,0.013684,3.82666e-07
0.44363,0.8884,3.13332e-06,0.0136664,3.81592e-07
0.44364,0.888467,3.12315e-06,0.0136488,3.80521e-07
0.44365,0.888533,3.11301e-06,0.0136312,3.79451e-07
0.44366,0.888599,3.10289e-06,0.0136137,3.78384e-07
0.44367,0.888665,3.09281e-06,0.0135961,3.77319e-07
0.44368,0.888731,3.08276e-06,0.0135786,3.76256e-07
0.44369,0.888797,3.07274e-06,0.0135611,3.75196e-07
0.4437,0.888863,3.06275e-06,0.0135436,3.74138e-07
0.44371,0.888929,3.05279e-06,0.0135262,3.73082e-07
0.44372,0.888995,3.04287e-06,0.0135088,3.72028e-07
0.44373,0.88906,3.03297e-06,0.0134914,3.70977e-07
0.44374,0.889126,3.0231e-06,0.013474,3.69928e-07
0.44375,0.889191,3.01326e-06,0.0134566,3.68881e-07
0.44376,0.889257,3.00346e-06,0.0134393,3.67837e-07
0.44377,0.889322,2.99368e-06,0.013422,3.66795e-07
0.44378,0.889387,2.98394e-06,0.0134047,3.65755e-07
0.44379,0.889452,2.97422e-06,0.0133874,3.64717e-07
0.4438,0.889517,2.96453e-06,0.0133702,3.63682e-07
0.44381,0.889582,2.95488e-06,0.0133529,3.62649e-07
0.44382,0.889647,2.94525e-06,0.0133357,3.61618e-07
0.44383,0.889712,2.93565e-06,0.0133186,3.60589e-07
0.44384,0.889776,2.92609e-06,0.0133014,3.59563e-07
0.44385,0.889841,2.91655e-06,0.0132843,3.58539e-07
0.44386,0.889906,2.90704e-06,0.0132672,3.57517e-07
0.44387,0.88997,2.89756e-06,0.0132501,3.56497e-07
0.44388,0.890034,2.88811e-06,0.013233,3.5548e-07
0.44389,0.890099,2.87869e-06,0.0132159,3.54465e-07
0.4439,0.890163,2.8693e-06,0.0131989,3.53452e-07
0.44391,0.890227,2.85994e-06,0.0131819,3.52442e-07
0.44392,0.890291,2.8506e-06,0.0131649,3.51434e-07
0.44393,0.890355,2.8413e-06,0.013148,3.50428e-07
0.44394,0.890419,2.83202e-06,0.013131,3.49424e-07
0.44395,0.890483,2.82278e-06,0.0131141,3.48422e-07
0.44396,0.890546,2.81356e-06,0.0130972,3.47423e-07
0.44397,0.89061,2.80437e-06,0.0130804,3.46426e-07
0.44398,0.890673,2.79521e-06,0.0130635,3.45431e-07
0.44399,0.890737,2.78607e-06,0.0130467,3.44439e-07
0.444,0.8908,2.77697e-06,0.0130299,3.43448e-07
0.44401,0.890863,2.76789e-06,0.0130131,3.4246e-07
0.44402,0.890927,2.75885e-06,0.0129963,3.41474e-07
0.44403,0.89099,2.74983e-06,0.0129796,3.40491e-07
0.44404,0.891053,2.74084e-06,0.0129629,3.39509e-07
0.44405,0.891116,2.73187e-06,0.0129462,3.3853e-07
0.44406,0.891179,2.72294e-06,0.0129295,3.37553e-07
0.44407,0.891241,2.71403e-06,0.0129128,3.36579e-07
0.44408,0.891304,2.70515e-06,0.0128962,3.35606e-07
0.44409,0.891367,2.6963e-06,0.0128796,3.34636e-07
0.4441,0.891429,2.68747e-06,0.012863,3.33668e-07
0.44411,0.891492,2.67868e-06,0.0128465,3.32702e-07
0.44412,0.891554,2.66991e-06,0.0128299,3.31738e-07
0.44413,0.891617,2.66116e-06,0.0128134,3.30777e-07
0.44414,0.891679,2.65245e-06,0.0127969,3.29818e-07
0.44415,0.891741,2.64376e-06,0.0127804,3.28861e-07
0.44416,0.891803,2.6351e-06,0.012764,3.27906e-07
0.44417,0.891865,2.62647e-06,0.0127475,3.26954e-07
0.44418,0.891927,2.61786e-06,0.0127311,3.26003e-07
0.44419,0.891989,2.60928e-06,0.0127147,3.25055e-07
0.4442,0.892051,2.60073e-06,0.0126983,3.24109e-07
0.44421,0.892112,2.59221e-06,0.012682,3.23165e-07
0.44422,0.892174,2.58371e-06,0.0126657,3.22224e-07
0.44423,0.892235,2.57523e-06,0.0126494,3.21284e-07
0.44424,0.892297,2.56679e-06,0.0126331,3.20347e-07
0.44425,0.892358,2.55837e-06,0.0126168,3.19412e-07
0.44426,0.892419,2.54998e-06,0.0126006,3.1848e-07
0.44427,0.892481,2.54161e-06,0.0125844,3.17549e-07
0.44428,0.892542,2.53327e-06,0.0125682,3.16621e-07
0.44429,0.892603,2.52496e-06,0.012552,3.15694e-07
0.4443,0.892664,2.51667e-06,0.0125358,3.1477e-07
0.44431,0.892725,2.50841e-06,0.0125197,3.13848e-07
0.44432,0.892785,2.50017e-06,0.0125036,3.12929e-07
0.44433,0.892846,2.49196e-06,0.0124875,3.12011e-07
0.44434,0.892907,2.48378e-06,0.0124714,3.11096e-07
0.44435,0.892967,2.47562e-06,0.0124554,3.10183e-07
0.44436,0.893028,2.46749e-06,0.0124394,3.09271e-07
0.44437,0.893088,2.45938e-06,0.0124233,3.08363e-07
0.44438,0.893149,2.4513e-06,0.0124074,3.07456e-07
0.44439,0.893209,2.44325e-06,0.0123914,3.06551e-07
0.4444,0.893269,2.43522e-06,0.0123755,3.05649e-07
0.44441,0.893329,2.42721e-06,0.0123595,3.04749e-07
0.44442,0.893389,2.41923e-06,0.0123436,3.03851e-07
0.44443,0.893449,2.41128e-06,0.0123278,3.02955e-07
0.44444,0.893509,2.40335e-06,0.0123119,3.02061e-07
0.44445,0.893569,2.39545e-06,0.0122961,3.01169e-07
